,Symbol,Latest Bond Rating,estimated_clean_price_SHCH,zero_curve_clean_price,log_linear_clean_price,cubic_zero_curve_clean_price,natural_cubic_curve_clean_price,log_cubic_curve_clean_price,monotonic_cubic_curve_clean_price,tol_valuation_ratio1,tol_valuation_ratio2,tol_valuation_ratio3,tol_valuation_ratio4,tol_valuation_ratio5,tol_valuation_ratio6,holding_1year_return
209,2120032.IB,AAA,101.2778,102.072649699898,102.07334966321905,102.06418341449424,102.05099459176695,102.06410436507821,102.05099459176695,0.007848212539154631,0.007855123859513624,0.007764617857953459,0.0076343936357913785,0.007763837337286245,0.0076343936357913785,0.03587318921157803
210,2120033.IB,AAA,101.6051,101.53050197613757,101.53124575165133,101.52180720452257,101.50763217048726,101.52171452271467,101.50763217048726,0.0007341956640210119,0.0007268754063395128,0.0008197698292449808,0.0009592808777584746,0.0008206820059752773,0.0009592808777584746,0.03332107014656067
211,2120034.IB,AAA,101.5838,101.50908181078884,101.50982536423365,101.50038787834563,101.48621340725227,101.50029515018747,101.48621340725227,0.0007355325279341208,0.0007282129214141209,0.000821116375390192,0.0009606511348042849,0.0008220291996610433,0.0009606511348042849,0.033223058298746846
212,2120035.IB,AAA,101.647,101.73157849439119,101.73236110181126,101.72269155749166,101.70776442004026,101.72258975045727,101.70776442004026,0.0008320805768117201,0.0008397798440805805,0.0007446511701442433,0.0005977984597701605,0.0007436495957309972,0.0005977984597701605,0.034196857023239144
213,2120039.IB,AA+,101.3957,102.42193351526016,102.42272387791185,102.41301728851973,102.39807327197485,102.41291728305086,102.39807327197485,0.01012107530457563,0.010128870138594086,0.010033140345396504,0.009885757206418483,0.010032154056344148,0.009885757206418483,0.03733170843124389
214,2120043.IB,AA+,101.2254,102.59538649820573,102.59634654306865,102.58592684809845,102.56801740820508,102.58578992205202,102.56801740820508,0.013534019111860597,0.013543503340749012,0.013440567763609324,0.013263641420089093,0.013439215078942855,0.013263641420089093,0.03780604941790436
215,2120048.IB,AAA,101.3724,101.44504817379358,101.44603151243552,101.43567553397953,101.41710637382722,101.43552541524551,101.41710637382722,0.0007166464816220328,0.0007263467416725439,0.0006241889703660486,0.0004410112992020004,0.000622708106402813,0.0004410112992020004,0.03271509957313537
216,2120049.IB,AAA,101.4553,101.61756221478393,101.61860296153446,101.60836722361773,101.58882120318296,101.6082040066796,101.58882120318296,0.0015993468530863992,0.0016096050332951523,0.0015087158937752835,0.0013160594191034432,0.0015071071366365848,0.0013160594191034432,0.03339517655372621
217,2120050.IB,AAA,101.4023,101.34378048281812,101.34481717081596,101.33460108160546,101.31506164362924,101.33443695132891,101.31506164362924,0.0005771024639665787,0.0005668789483477103,0.0006676270498257032,0.0008603193060784765,0.0006692456548923036,0.0008603193060784765,0.03221949887275696
218,2120053.IB,AA+,101.4712,102.33809229359113,102.33916871600879,102.32902652809092,102.30901285090498,102.32885933191605,102.30901285090498,0.008543234864583601,0.00855384302155478,0.00845389162728858,0.008256656577481902,0.008452243906803643,0.008256656577481902,0.036426689481735226
219,2120054.IB,AA+,101.7892,102.65985377665173,102.66093475159329,102.65077049355784,102.6307447713471,102.65060423214307,102.6307447713471,0.008553498570101108,0.008564118311110553,0.008464262353548798,0.00826752515342593,0.008462628964006723,0.00826752515342593,0.03779605436325073
220,2120056.IB,AAA,101.6501,101.81515613638454,101.81623891566852,101.80623303988794,101.78602413382932,101.80606158422349,101.78602413382932,0.0016237675750889547,0.001634419598884074,0.0015359851086024284,0.001337176587424117,0.0015342983845907726,0.001337176587424117,0.03417751660667025
221,2120061.IB,AA+,101.238,102.34199900362829,102.34311807488788,102.33339255161596,102.31269030150752,102.33321653652169,102.31269030150752,0.010904986305816874,0.010916040171554984,0.010819974235128692,0.010615483331432033,0.010818235608385091,0.010615483331432033,0.03632850415543025
222,2120063.IB,AA+,101.4738,102.58411195611711,102.5852443787038,102.57564879717944,102.55479020034625,102.57547176689603,102.55479020034625,0.010941858451315666,0.010953018204736676,0.010858456046579933,0.01065289956960565,0.010856711455528743,0.01065289956960565,0.03730778074264526
223,2120065.IB,AAA,100.6622,101.60304049913101,101.60416571897505,101.59474991030218,101.57383203759917,101.59456902852654,101.57383203759917,0.009346512386288135,0.009357690562843404,0.009264151889211496,0.009056349231381553,0.00926235497064973,0.009056349231381553,0.03319763592387703
224,2120067.IB,AA,101.0566,102.74220462138857,102.74337007546389,102.73455767716942,102.71326915807204,102.73437678692144,102.71326915807204,0.01667980736922243,0.016691340055611244,0.016604137455341034,0.016393478091208634,0.016602347465889823,0.016393478091208634,0.03780056715011597
225,2120068.IB,AA+,101.042,102.65009300351572,102.65126730691965,102.64316937037938,102.62181753289687,102.64298967216757,102.62181753289687,0.015915094747884242,0.015926716681376536,0.015846572419185894,0.015635255961846246,0.015844793968523698,0.015635255961846246,0.037308214664459244
226,2120070.IB,AAA,100.7035,101.10600180109998,101.1071520163412,101.09981094591122,101.07863077340184,101.09963094945775,101.07863077340184,0.003996899820760679,0.004008321620809583,0.003935423753009681,0.0037251016439531436,0.003933636362765366,0.0037251016439531436,0.031046802854537973
227,2120071.IB,AAA,100.5965,100.78706771638336,100.78821422660889,100.78071112295846,100.75949261916547,100.78052872145902,100.75949261916547,0.0018943772038128154,0.0019057743222565423,0.001831188192019194,0.0016202613328044682,0.0018293749927583446,0.0016202613328044682,0.02977432589530945
228,2120073.IB,AAA,100.656,100.83746424988456,100.83860758769194,100.83153087626111,100.81044292611017,100.83135219444958,100.81044292611017,0.0018028160257168551,0.001814174889643273,0.001743868982088564,0.0015343638343483157,0.0017420938091079821,0.0015343638343483157,0.029971486330032354
229,2120076.IB,AA,100.8895,103.06557857009294,103.06674927304525,103.05989851145215,103.03891901221243,103.05973007474014,103.03891901221243,0.021568930067974768,0.021580533881575867,0.02151263026828509,0.021304684949498547,0.021510960751516726,0.021304684949498547,0.03878144121170045
230,2120079.IB,AA+,100.6561,102.08782523172087,102.0889673784023,102.08270022825043,102.06204504301719,102.08253476289444,102.06204504301719,0.014223929118263827,0.014235276137286331,0.014173013143271357,0.013967807644218263,0.01417136927513032,0.013967807644218263,0.034875370645523075
231,2120081.IB,AA+,101.5171,102.39952311059226,102.40065401739132,102.39483395567663,102.37450434741984,102.39467556561242,102.37450434741984,0.008692359322638812,0.008703499384747189,0.008646168533937949,0.008445910565016581,0.008644608303551004,0.008445910565016581,0.036051967000961305
232,2120082.IB,AA+,101.2904,102.42464665496203,102.4257779252953,102.4199559204811,102.39962580869619,102.41979759157942,102.39962580869619,0.011197967970923471,0.011209136554849102,0.011151658207303907,0.010950947066021859,0.01115009508876872,0.010950947066021859,0.03614992671012879
233,2120084.IB,AAA,100.6815,101.67812373073676,101.67922418351226,101.67394060848663,101.65402327338731,101.6737875791265,101.65402327338731,0.009898777141150637,0.009909707180686235,0.009857229068762702,0.00965940389631968,0.009855709133520033,0.00965940389631968,0.03321314200479854
234,2120086.IB,AAA,100.8359,100.71692569318327,100.71800340172707,100.71300350621021,100.69329758966872,100.71285189777328,100.69329758966872,0.0011798804475065389,0.0011691927009420354,0.0012187771794547517,0.001414202782255907,0.0012202806959299066,0.001414202782255907,0.02948649067878724
235,2120087.IB,AAA,100.8338,100.94530014710276,100.94638106207526,100.9413636157075,100.9216533388754,100.941212521369,100.9216533388754,0.001105781465171001,0.0011165012334679893,0.0010667416650716852,0.0008712687499172404,0.001065243215757014,0.0008712687499172404,0.03036899838447571
236,2120094.IB,AAA,100.965,101.08894874678047,101.08981426773981,101.08763313373443,101.071963340692,101.0875414537444,101.071963340692,0.0012276407347147104,0.0012362132198267504,0.0012146103474909608,0.0010594100994601153,0.0012137023101509397,0.0010594100994601153,0.030874846828200873
237,2120096.IB,AA+,101.1361,102.85980064190193,102.86068510308286,102.85839445814243,102.84268835912548,102.85830489750641,102.84268835912548,0.01704337661727047,0.017052121874215627,0.01702947274160689,0.016874176076845715,0.017028587195931182,0.016874176076845715,0.03744838380813599
238,2120097.IB,AAA,100.6464,101.67286822182825,101.67371983047228,101.67167918835626,101.65639580671034,101.67159344464028,101.65639580671034,0.010198757450124923,0.010207218842127287,0.0101869434809021,0.010035091237345159,0.010186091550619595,0.010035091237345159,0.03303274661416129
239,2120098.IB,AAA,100.7552,100.98373938688589,100.98458371993816,100.98258514785037,100.9673154229681,100.98249859218025,100.9673154229681,0.002268263939587085,0.0022766439840142807,0.0022568080640043404,0.0021052553413431446,0.002255948994992291,0.0021052553413431446,0.030481237840652466
240,2120101.IB,AA,101.0617,103.39755869776981,103.3983403038666,103.39682008759569,103.38305523804728,103.39675209114192,103.38305523804728,0.023113194194930502,0.023120928144555276,0.023105885687611464,0.0229696832533717,0.02310521286641644,0.0229696832533717,0.039322318553924554
241,2120103.IB,AAA,100.5516,100.79992531587021,100.80065655977491,100.7994412501665,100.78618675995487,100.79937544055029,100.78618675995487,0.0024696306758939524,0.0024769030007967445,0.0024648165734458918,0.0023329987782877613,0.0024641620874287355,0.0023329987782877613,0.029802306553001666
242,2120106.IB,AA+,101.0226,101.78861441317466,101.7891423711969,101.78882960527795,101.7793910101822,101.78879581288373,101.7793910101822,0.0075826044189583235,0.007587830556696279,0.007584734557197664,0.007491304026843479,0.007584400053886328,0.007491304026843479,0.03335369114875794
243,2120109.IB,AAA,100.2582,100.17533494015602,100.17593342590055,100.1753908717826,100.16449172775698,100.17534573453656,100.16449172775698,0.0008265165327522555,0.0008205470884122145,0.0008259586569218848,0.0009346694060238511,0.000826408866939951,0.0009346694060238511,0.027548587179183966
244,2120111.IB,AAA,100.4838,101.53661982753678,101.53721880135686,101.53665682121591,101.52591205485771,101.53661352981116,101.52591205485771,0.010477508091222465,0.010483468990592068,0.010477876246876724,0.010370945912253625,0.010477445417183274,0.010370945912253625,0.03246496224403382
245,2120112.IB,AAA,100.703,101.9485267940503,101.94909907439131,101.94862827862237,101.93843210730186,101.94858953792868,101.93843210730186,0.012368318660320865,0.01237400151327478,0.012369326421480616,0.012268076495256953,0.012368941719002215,0.012268076495256953,0.03393771023750306
246,2120116.IB,AAA,100.7181,100.71953951317518,100.71999455710213,100.71990206329964,100.71166855390955,100.71987565641639,100.71166855390955,1.4292497328396923e-05,1.881049287187869e-05,1.7892149471002654e-05,6.385591160337375e-05,1.7629963396694966e-05,6.385591160337375e-05,0.02952083621025086
247,2120117.IB,AAA,101.2544,100.95426990582096,100.95776639127119,100.94606818982162,100.95412354551884,100.94638259527532,100.95412354551884,0.0029641190326448927,0.002929587343649375,0.003045120115060554,0.0029655645036775094,0.0030420150109494496,0.0029655645036775094,0.03220915169715882
248,2120120.IB,AA+,100.5219,101.82896066815108,101.82933851693211,101.82938332853176,101.82259525611828,101.82936461032875,101.82259525611828,0.013002745353510837,0.013006504223777197,0.013006950013198711,0.012939421719230081,0.01300676380299965,0.012939421719230081,0.03345745301246645
249,2121001.IB,AA,101.2818,101.9960588472529,101.99648902948977,101.9925939839047,101.99484492231794,101.99260777317326,101.99484492231794,0.007052193456799669,0.0070564408362584555,0.007017983328739156,0.007040207839097785,0.00701811947628555,0.007040207839097785,0.036461325120925904
250,2121004.IB,AAA,101.7041,101.84755833130862,101.84788163638981,101.84288036531419,101.83659376720634,101.84286073629039,101.83659376720634,0.0014105461953709062,0.0014137250748968615,0.0013645503506170365,0.001302737718600738,0.001364357349314271,0.001302737718600738,0.03523640971183777
251,2121005.IB,AAA,101.6855,101.8258887561069,101.82631474179169,101.81999386061227,101.8118127504461,101.81996412088273,101.8118127504461,0.0013806172571989247,0.001384806504287106,0.00132264541760887,0.001242190385513074,0.0013223529498574086,0.001242190385513074,0.035026257343805794
252,2121010.IB,AA+,101.6512,102.15093244489347,102.15152881591273,102.14329031995996,102.13199436039311,102.14323370416524,102.13199436039311,0.004916148996701147,0.0049220158336814885,0.004840969117530894,0.004729844412983861,0.00484041215613035,0.004729844412983861,0.03637574334144592
253,2121013.IB,AAA,101.6217,101.77084497972669,101.7714151590429,101.76343771266633,101.7526021802241,101.76338525412454,101.7526021802241,0.001467648934496129,0.001473259737269682,0.0013947583308124823,0.0012881321629543464,0.0013942421168366503,0.0012881321629543464,0.0346144187450409
254,2121015.IB,AA+,101.7313,102.12276003132001,102.12341024228148,102.11465693595163,102.10238481361124,102.11458927356931,102.10238481361124,0.003847980231452938,0.0038543716858181845,0.003768328291800308,0.0036476955824926373,0.0037676631830056593,0.0036476955824926373,0.036172796869277955
255,2121022.IB,AA+,101.4148,101.54833384786407,101.54928038392589,101.53892842839578,101.52105427306644,101.5387885956333,101.52105427306644,0.0013167096702263593,0.001326042983133528,0.0012239675904875639,0.0010477195938506058,0.0012225887704093179,0.0010477195938506058,0.033205513284952595
256,2121024.IB,AAA,101.2148,101.35780864563552,101.35880432587129,101.3484687882281,101.32966082340016,101.34831502277726,101.32966082340016,0.001412922276539779,0.0014227595753910822,0.0013206446905799044,0.00113482241134858,0.0013191254913042375,0.00113482241134858,0.03232106881141663
257,2121025.IB,AAA,101.2148,101.35780864563552,101.35880432587129,101.3484687882281,101.32966082340016,101.34831502277726,101.32966082340016,0.001412922276539779,0.0014227595753910822,0.0013206446905799044,0.00113482241134858,0.0013191254913042375,0.00113482241134858,0.03232106881141663
258,2121027.IB,AA+,101.2428,101.87527795093753,101.8763902131434,101.86669686437094,101.84601120405537,101.86651945621892,101.84601120405537,0.006247140052799088,0.006258126139768878,0.006162382553336476,0.0059580652061714005,0.006160630249449063,0.0059580652061714005,0.03437151799201966
259,2121035.IB,AA+,100.7176,101.14493400893677,101.14608232896022,101.13769187550147,101.11639973608455,101.13750660974031,101.11639973608455,0.004242893088564142,0.004254294472467716,0.004170987746942637,0.003959583390435646,0.004169148289279222,0.003959583390435646,0.0312402241230011
260,2121036.IB,AA+,100.8302,101.19547821130283,101.19662955290057,101.18846113420669,101.16715051215789,101.18827649321992,101.16715051215789,0.0036227064044584093,0.0036341250230642196,0.0035531133946643512,0.003341761814990786,0.0035512821874786682,0.003341761814990786,0.03143661093711853
261,2121037.IB,AA+,100.9155,101.08009806697821,101.08124899942283,101.07372432200441,101.05249864189568,101.07354275086574,101.05249864189568,0.0016310484214834668,0.0016424533339559472,0.0015678891944687866,0.0013575579756894332,0.0015660899551183565,0.0013575579756894332,0.030950261449813846
262,2121040.IB,AA+,100.6291,101.01467386782757,101.01580274698924,101.00955017430007,100.98888082793376,101.00938125825948,100.98888082793376,0.0038316338696020753,0.003842852087410535,0.003780717250776166,0.0035753159665917844,0.003779038650444919,0.0035753159665917844,0.03065826802253724
263,2121041.IB,AA+,100.6842,101.09235754849293,101.09347285995376,101.08769485921964,101.06733824866613,101.08753283554312,101.06733824866613,0.004053839117686024,0.004064916441246584,0.004007529078243005,0.0038053463072272344,0.004005919851805059,0.0038053463072272344,0.03095205044746399
264,2121042.IB,AAA,100.8219,101.44482842454181,101.44594551704066,101.44019929310703,101.41988881891926,101.4400385788661,101.41988881891926,0.006178503128207378,0.0061895829878295915,0.006132589180594978,0.005931140148313632,0.006130995139608505,0.005931140148313632,0.03232875666618348
265,2121043.IB,AA,100.8433,101.97242285630652,101.9735475830239,101.96776055400072,101.9474395057222,101.96760112417327,101.9474395057222,0.011196805898919642,0.011207959111055488,0.011150572759922771,0.010949061620575703,0.011148991793934467,0.010949061620575703,0.0343866035938263
266,2121046.IB,AA-,101.3228,105.65015427581048,105.65131087100023,105.6457203843303,105.6257257244692,105.64557643343407,105.6257257244692,0.042708593483504975,0.04272000843837945,0.04266483342673419,0.042467497191838406,0.04266341271099962,0.042467497191838406,0.04858199119567871
267,2121050.IB,AA,100.7831,102.28932015934132,102.29026319503237,102.28739028818927,102.27048816252169,102.28728445307983,102.27048816252169,0.014945165998479016,0.014954523080083486,0.014926017240879346,0.014758309305048985,0.014924967113333782,0.014758309305048985,0.03538591189384461
268,2121063.IB,AA-,100.2841,102.09890537427891,102.09935715797384,102.09924571647724,102.09119815051474,102.09922060734512,102.09119815051474,0.018096641185182085,0.01810114622331802,0.018100034965435666,0.018019787289458123,0.018099784585443975,0.018019787289458123,0.03443961272239686
269,2126002.IB,AAA,101.7094,101.94241316869795,101.94301025052422,101.934776609392,101.92351135491067,101.93472054497796,101.92351135491067,0.002290969848391115,0.002296840316865721,0.002215887709415262,0.0021051284828213575,0.0022153364878562,0.0021051284828213575,0.03539603343009949
270,2126003.IB,AAA,101.5674,101.81132186944934,101.81225510611189,101.80191601718694,101.78430063068045,101.80178018463118,101.78430063068045,0.00240157638621583,0.0024107647346676675,0.0023089693857176003,0.0021355339477080438,0.002307632021998965,0.0021355339477080438,0.03438172011375428
271,2126004.IB,AAA,101.2496,101.57634554526959,101.57711004260233,101.5756922186165,101.56196458936105,101.57562277657806,101.56196458936105,0.0032271292456423377,0.0032346798664125804,0.0032206766112310046,0.003085094552087642,0.0032199907612282617,0.003085094552087642,0.032648583246205044
272,2126005.IB,AAA,100.4169,101.67279462733386,101.67339459133687,101.67282668321168,101.6620793391154,101.67278342793666,101.6620793391154,0.01250680540161924,0.012512780132994292,0.012507124629536296,0.012400097385155243,0.012506693872611746,0.012400097385155243,0.03295625583760173
273,2126006.IB,AAA,100.8012,101.82159787378433,101.82206255286036,101.8219085832264,101.8136716760973,101.82188293734856,101.8136716760973,0.010122874269198511,0.010127484125787836,0.01012595666744452,0.010044242291731705,0.010125702247082055,0.010044242291731705,0.03344994244575502
274,2126007.IB,AAA,100.5989,103.12317291565977,103.12687082011433,103.11476628230227,103.12317223139729,103.11511422643683,103.12317223139729,0.025092450470728455,0.02512920936624887,0.02500888461307499,0.025092443668840222,0.025012343340104413,0.025092443668840222,0.036932653474807745
275,2128003.IB,AAA,101.3175,101.24854655128983,101.24858277042232,101.24823725121784,101.24842987022726,101.24823620394184,101.24842987022726,0.0006805680036534762,0.0006802105221474922,0.000683620783992411,0.0006817196414512801,0.0006836311205680375,0.0006817196414512801,0.03253307309150696
276,2128004.IB,AAA,101.5595,101.50385763980464,101.50430685521111,101.49768373273056,101.48902073111235,101.49764960387238,101.48902073111235,0.0005478794223619056,0.0005434562477059024,0.0006086704569187062,0.0006939702232450172,0.0006090065048333702,0.0006939702232450172,0.03345111899375917
277,2128005.IB,AAA,101.5715,101.5453832140087,101.54543513625296,101.5445756626794,101.54360996587724,101.5445764007007,101.54360996587724,0.0002571271074199539,0.00025661591831407633,0.0002650776775039637,0.0002745852342710562,0.000265070411476592,0.0002745852342710562,0.03400393538475037
278,2128006.IB,AAA,101.4339,101.37242797090153,101.37248950083182,101.37146699684996,101.37030906116354,101.37146745889308,101.37030906116354,0.0006060304207810981,0.0006054238195334662,0.0006155043151257472,0.0006269199827321565,0.0006154997600103624,0.0006269199827321565,0.033115593143486194
279,2128007.IB,AAA,101.6524,101.61021552447036,101.61069310456313,101.60375282262531,101.59461306140474,101.6037157756171,101.59461306140474,0.00041498750181636306,0.00041028933342325855,0.00047856398250006817,0.0005684758903405797,0.0004789284304442983,0.0005684758903405797,0.033938645029067994
280,2128010.IB,AAA,101.6611,101.61978263417538,101.6203178416908,101.61270466526811,101.60246429159726,101.6126574931108,101.60246429159726,0.0004064225728880081,0.0004011579484109333,0.0004760457513433659,0.0005767762536776299,0.00047650976518257487,0.0005767762536776299,0.03393116669654846
281,2128012.IB,AAA,101.7318,101.68192422306954,101.68246205339834,101.6748406334245,101.66461257321964,101.67479439480606,101.66461257321964,0.0004902673198593084,0.00048498057246276657,0.0005598973632188966,0.0006604368229045833,0.0005603518781143188,0.0006604368229045833,0.034225819444656386
282,2128013.IB,AAA,101.5836,101.53371370807622,101.53436002548712,101.52564223840966,101.51341394961793,101.52557420084915,101.51341394961793,0.0004910860800737884,0.0004847236612296317,0.0005705425047974732,0.0006909191088135961,0.0005712122739384565,0.0006909191088135961,0.03342857117652895
283,2128014.IB,AAA,101.7355,101.84934802576916,101.8499975994758,101.84126022610185,101.82902284295967,101.84119286084774,101.82902284295967,0.0011190589889385546,0.0011254439156026862,0.001039560685324692,0.0009192744220028598,0.0010388985245832498,0.0009192744220028598,0.03489936900138855
284,2128015.IB,AAA,101.4884,101.49969518890127,101.50038900243558,101.49125399001134,101.47807424308694,101.4911736489785,101.47807424308694,0.00011129536874432953,0.00011813175136847151,2.812134205826268e-05,0.00010174322299949476,2.7329714317145448e-05,0.00010174322299949476,0.033226253829986646
285,2128018.IB,AAA,101.6857,101.83951329993745,101.84029754266042,101.83061847629848,101.81569110891066,101.83051717027067,101.81569110891066,0.0015126345192829863,0.0015203469382659095,0.0014251608269253754,0.0012783617451682851,0.0014241645607068665,0.0012783617451682851,0.034687319453997875
286,2128020.IB,AAA,101.1946,101.10970305985708,101.1106954088275,101.10037650928189,101.08157753658296,101.10022204529533,101.08157753658296,0.0008389473365467289,0.0008291409934176137,0.0009311118450797516,0.0011168823575273673,0.0009326382505061418,0.0011168823575273673,0.031243721532821657
287,2128023.IB,AAA,101.1759,101.13421463583936,101.13522131726117,101.12491976841437,101.10589919871254,101.1247625915202,101.10589919871254,0.0004120088297770742,0.0004020590154258949,0.0005038772235841367,0.0006918722866558472,0.0005054307249038905,0.0006918722866558472,0.031340923738479624
288,2128024.IB,AAA,100.522,100.4248710298616,100.42600049340847,100.41730408292219,100.39608961088437,100.41711642290048,100.39608961088437,0.000966245897797492,0.00095500991416346,0.0010415224237263429,0.0012525654992502284,0.0010433892789591156,0.0012525654992502284,0.028299821138381955
289,2128027.IB,AAA,100.6383,100.46867436488519,100.4698133151362,100.46269935254371,100.44160042876271,100.46251915521123,100.44160042876271,0.001685497818572176,0.0016741805541608714,0.0017448689758898187,0.001954520011141774,0.0017466595201705059,0.001954520011141774,0.028499254083633428
290,2128031.IB,AAA,100.3296,100.20942690669548,100.21049748984207,100.20553659621615,100.1858403692093,100.20538384533825,100.1858403692093,0.001197783040144838,0.0011871123791775302,0.0012365583415447723,0.0014328735566642068,0.0012380808321946107,0.0014328735566642068,0.027524943399429326
291,2128035.IB,AAA,100.7931,100.79836972926766,100.79921162179006,100.79722471591549,100.7819555517264,100.79713767818144,100.7819555517264,5.228263906623459e-05,6.063531918423946e-05,4.092260199849894e-05,0.0001105675713277756,4.0059073304098106e-05,0.0001105675713277756,0.029795245885849003
292,2128037.IB,AAA,100.8432,100.77213075335284,100.77296407971835,100.77103853271623,100.75589474612585,100.77095242524047,100.75589474612585,0.0007047500143505525,0.0006964864292450727,0.0007155808947332409,0.0008657525135472595,0.000716434769617879,0.0008657525135472595,0.029700751352310185
293,2128041.IB,AAA,100.875,100.79892046900395,100.79971068515047,100.79811791994837,100.78382220632409,100.79804217188081,100.78382220632409,0.0007541960941368451,0.0007463624768230731,0.0007621519707720677,0.0009038690822890789,0.0007629028809833077,0.0009038690822890789,0.02979708323478699
294,2128046.IB,AAA,100.6375,100.63811658530267,100.63874866670399,100.63805479401746,100.62662102857209,100.63800582179329,100.62662102857209,6.126794710379726e-06,1.240756878883717e-05,5.512796099474208e-06,0.00010810057312546568,5.026176060442029e-06,0.00010810057312546568,0.029217899274826056
295,2128048.IB,AAA,100.7968,100.77404094867305,100.77463437746876,100.77410559403953,100.7633752630147,100.77406210030821,100.7633752630147,0.0002257914073359228,0.00021990403000142077,0.00022515006389566932,0.0003316051400968109,0.0002255815630237332,0.0003316051400968109,0.029713371038436895
296,2220001.IB,AA+,100.2774,101.56192667435627,101.56212430032777,101.56230928982025,101.55873261600176,101.56230280920187,101.55873261600176,0.012809732545481551,0.012811703338217453,0.012813548115729451,0.012777880320009916,0.012813483488820682,0.012777880320009916,0.032484834623336796
297,2220003.IB,AA+,100.3604,101.33934570566741,101.33948981001116,101.33964578549526,101.33706219936151,101.33964177188506,101.33706219936151,0.009754302550282918,0.009755738418850069,0.009757292572521292,0.009731549489255854,0.009757252580550269,0.009731549489255854,0.03170080237388611
298,2220004.IB,AAA,100.2002,101.28396637551694,101.2840702908597,101.28418080138438,101.28235848390204,101.28417797196963,101.28235848390204,0.010816010102943353,0.010817047180142427,0.010818150077388919,0.010799963312468927,0.010818121839773084,0.010799963312468927,0.031503513002395636
299,2220009.IB,AAA,100.0333,100.57623510101654,100.57623612264975,100.5762246914031,100.57622747827239,100.57622328531785,100.57622747827239,0.005427543638133892,0.005427553851065086,0.005427439576651987,0.005427467436067684,0.005427425520480227,0.005427467436067684,0.029047863912582406
300,2221001.IB,AA,100.8603,102.41058314490259,102.41072914726523,102.4108749611842,102.40828539737078,102.41087081003454,102.40828539737078,0.015370598192773503,0.01537204576295365,0.015373491464770685,0.015347816706581087,0.015373450307351287,0.015347816706581087,0.03544003310203552
301,2226001.IB,AAA,99.9654,102.12139812398395,102.12162270423697,102.1206123654221,102.12123734343173,102.12061361649818,102.12123734343173,0.021567443575316547,0.021569690155163357,0.02155958327003245,0.021565835213301077,0.021559595785123384,0.021565835213301077,0.034880125188827514
302,2228007.IB,AAA,99.9399,99.83677280569765,99.83677363459653,99.8367636997604,99.83676603073486,99.8367623264784,99.83676603073486,0.0010318921101816743,0.0010318838162082298,0.0010319832243137902,0.0010319599005515323,0.0010319969653922148,0.0010319599005515323,0.02648837237358094
303,2228008.IB,AAA,99.9399,99.83677280569765,99.83677363459653,99.8367636997604,99.83676603073486,99.8367623264784,99.83676603073486,0.0010318921101816743,0.0010318838162082298,0.0010319832243137902,0.0010319599005515323,0.0010319969653922148,0.0010319599005515323,0.02648837237358094
