date,GLM,BYD,ETF500,ETFW,SCYY,SJHB
2018-04-26,,6.6600,19.9800,52.5300,26.8700,
2018-04-27,,6.6800,20.4700,52.9600,27.4200,
2018-04-28,,6.6800,20.4700,52.9600,27.4200,
2018-04-29,,6.6800,20.4700,52.9600,27.4200,
2018-04-30,,6.6800,20.4700,52.9600,27.4200,
2018-05-01,,6.6800,20.4700,52.9600,27.4200,
2018-05-02,,6.7200,20.4700,49.2500,27.7200,
2018-05-03,,6.7100,20.7000,49.6100,27.7500,
2018-05-04,,6.6000,20.3300,49.2500,27.6300,
2018-05-05,,6.6000,20.3300,49.2500,27.6300,
2018-05-06,,6.6000,20.3300,49.2500,27.6300,
2018-05-07,,6.7800,20.7900,50.3600,27.9700,
2018-05-08,,6.8200,20.8600,51.8800,28.0000,
2018-05-09,,6.8800,20.9800,51.5000,28.0200,
2018-05-10,,6.8800,20.8600,51.8400,27.9100,
2018-05-11,,7.1700,20.6400,52.9500,27.5000,
2018-05-12,,7.1700,20.6400,52.9500,27.5000,
2018-05-13,,7.1700,20.6400,52.9500,27.5000,
2018-05-14,,7.2400,20.8400,52.6600,26.6700,
2018-05-15,,7.2500,20.4900,53.0700,27.6300,
2018-05-16,,7.1300,20.5100,52.6800,27.6200,
2018-05-17,,7.0600,20.0100,52.7700,27.6000,
2018-05-18,,7.2300,20.2200,54.0000,27.2800,
2018-05-19,,7.2300,20.2200,54.0000,27.2800,
2018-05-20,,7.2300,20.2200,54.0000,27.2800,
2018-05-21,,7.2600,20.2300,54.5400,28.2200,
2018-05-22,,7.2200,20.2700,55.0000,27.9700,
2018-05-23,,7.0800,20.1300,54.6800,27.3600,
2018-05-24,,7.0900,19.8600,54.1500,27.5400,
2018-05-25,,6.8600,20.4900,54.2200,27.0200,
2018-05-26,,6.8600,20.4900,54.2200,27.0200,
2018-05-27,,6.8600,20.4900,54.2200,27.0200,
2018-05-28,,6.8100,20.8700,52.7800,25.8800,
2018-05-29,,6.8800,20.7300,53.5000,25.8800,
2018-05-30,,6.6900,22.0000,50.4000,25.8800,
2018-05-31,,6.7600,23.1600,51.1500,25.8800,
2018-06-01,,6.8600,23.0100,50.9100,25.8800,
2018-06-02,,6.8600,23.0100,50.9100,25.8800,
2018-06-03,,6.8600,23.0100,50.9100,25.8800,
2018-06-04,,6.6800,23.0000,50.2000,27.2000,
2018-06-05,,6.8300,23.2600,51.2200,26.9200,
2018-06-06,,6.8600,22.6800,51.1200,26.0200,
2018-06-07,,6.8100,23.9400,50.9200,26.4200,
2018-06-08,,6.7100,23.5500,50.1300,26.1400,
2018-06-09,,6.7100,23.5500,50.1300,26.1400,
2018-06-10,,6.7100,23.5500,50.1300,26.1400,
2018-06-11,,6.6800,22.8700,49.4200,25.9900,
2018-06-12,,6.7000,24.5400,50.0300,26.2400,
2018-06-13,,6.6600,24.1000,49.0600,26.0200,
2018-06-14,,6.6100,23.9000,49.0500,25.7600,
2018-06-15,,6.4200,22.9500,48.1800,23.2800,
2018-06-16,,6.4200,22.9500,48.1800,23.2800,
2018-06-17,,6.4200,22.9500,48.1800,23.2800,
2018-06-18,,6.4200,22.9500,48.1800,23.2800,
2018-06-19,,5.8200,22.3000,44.9800,23.2800,
2018-06-20,,5.9200,22.5500,45.3900,23.2800,
2018-06-21,,5.7400,21.8000,45.7700,23.2800,
2018-06-22,,5.9200,22.8000,46.8500,23.2800,
2018-06-23,,5.9200,22.8000,46.8500,23.2800,
2018-06-24,,5.9200,22.8000,46.8500,23.2800,
2018-06-25,,5.9000,22.1000,46.0600,23.2800,
2018-06-26,,6.0400,22.2400,46.3800,23.2800,
2018-06-27,,5.9300,21.8000,47.1000,23.2800,
2018-06-28,,5.8600,22.8800,46.0100,23.2800,
2018-06-29,,6.0500,23.5000,47.6800,23.2800,
2018-06-30,,6.0500,23.5000,47.6800,23.2800,
2018-07-01,,6.0500,23.5000,47.6800,23.2800,
2018-07-02,,5.9500,23.9900,45.9800,23.2800,
2018-07-03,,6.0500,23.2200,45.3500,23.2800,
2018-07-04,,5.9100,23.0300,45.7900,23.2800,
2018-07-05,,5.6600,22.5900,45.5800,23.2800,
2018-07-06,,5.7800,22.0700,46.0300,23.2800,
2018-07-07,,5.7800,22.0700,46.0300,23.2800,
2018-07-08,,5.7800,22.0700,46.0300,23.2800,
2018-07-09,,5.8900,23.5900,46.5200,23.2800,
2018-07-10,,6.0300,23.7000,46.6300,24.1100,
2018-07-11,,6.0500,23.9900,45.4600,24.0100,
2018-07-12,,6.1200,24.2600,46.5200,24.6600,
2018-07-13,,6.1800,25.5300,45.9500,18.6100,
2018-07-14,,6.1800,25.5300,45.9500,18.6100,
2018-07-15,,6.1800,25.5300,45.9500,18.6100,
2018-07-16,,6.0900,26.8000,43.9500,18.1400,
2018-07-17,,6.1200,26.8800,43.5500,18.7500,
2018-07-18,,6.0200,27.0400,43.3000,19.0000,
2018-07-19,,5.9900,26.9300,42.1500,18.9600,
2018-07-20,,6.0600,26.6100,42.9100,19.0000,
2018-07-21,,6.0600,26.6100,42.9100,19.0000,
2018-07-22,,6.0600,26.6100,42.9100,19.0000,
2018-07-23,,6.2100,26.3200,43.5000,19.4900,
2018-07-24,,6.2400,26.1600,44.2900,19.7600,
2018-07-25,,6.1400,26.9500,44.0500,19.4700,
2018-07-26,,6.2200,26.2000,43.0000,19.1900,
2018-07-27,,6.1200,26.2800,42.9900,19.1600,
2018-07-28,,6.1200,26.2800,42.9900,19.1600,
2018-07-29,,6.1200,26.2800,42.9900,19.1600,
2018-07-30,,6.1000,25.2400,42.5000,19.1600,
2018-07-31,,6.0600,25.8000,42.2400,19.1500,
2018-08-01,,6.0000,26.3100,41.9800,18.8600,
2018-08-02,,5.7900,25.0700,40.1000,18.3300,
2018-08-03,,5.7200,24.8300,38.3300,18.1900,
2018-08-04,,5.7200,24.8300,38.3300,18.1900,
2018-08-05,,5.7200,24.8300,38.3300,18.1900,
2018-08-06,,5.4800,23.6000,37.2900,17.9700,
2018-08-07,,5.6700,24.5600,38.0000,18.3200,
2018-08-08,,5.5700,24.1500,38.2900,18.1900,
2018-08-09,,5.7300,25.1000,39.2500,18.3100,
2018-08-10,,5.8200,25.6000,41.6900,17.9800,
2018-08-11,,5.8200,25.6000,41.6900,17.9800,
2018-08-12,,5.8200,25.6000,41.6900,17.9800,
2018-08-13,,5.8500,26.1000,43.1700,17.4800,
2018-08-14,,5.8600,25.3800,43.1500,17.1700,
2018-08-15,,5.7000,24.9300,42.1300,16.1700,
2018-08-16,,5.6600,24.5900,42.2600,15.0700,
2018-08-17,,5.5800,24.7600,42.4500,15.0900,
2018-08-18,,5.5800,24.7600,42.4500,15.0900,
2018-08-19,,5.5800,24.7600,42.4500,15.0900,
2018-08-20,,5.6300,24.0200,45.2400,13.5800,
2018-08-21,,5.6600,24.6400,44.9000,13.4800,
2018-08-22,,5.5600,23.3700,44.7900,13.2100,
2018-08-23,,5.5900,23.5000,44.3200,13.3000,
2018-08-24,,5.5700,23.5500,43.4500,13.3100,
2018-08-25,,5.5700,23.5500,43.4500,13.3100,
2018-08-26,,5.5700,23.5500,43.4500,13.3100,
2018-08-27,,5.6900,25.1600,45.0100,13.4200,
2018-08-28,,5.7200,24.4100,45.5900,13.6800,
2018-08-29,,5.6700,22.6000,46.3000,13.6900,
2018-08-30,,5.5800,23.1200,45.0000,13.6300,
2018-08-31,,5.5400,22.4700,44.4600,13.5600,
2018-09-01,,5.5400,22.4700,44.4600,13.5600,
2018-09-02,,5.5400,22.4700,44.4600,13.5600,
2018-09-03,,5.5800,22.7900,43.6700,13.5500,
2018-09-04,,5.6100,22.8900,44.5200,13.5300,
2018-09-05,,5.4900,22.1500,42.5000,13.3800,
2018-09-06,,5.3800,21.3300,42.6000,12.9900,
2018-09-07,,5.3500,21.6100,42.8200,13.0800,
2018-09-08,,5.3500,21.6100,42.8200,13.0800,
2018-09-09,,5.3500,21.6100,42.8200,13.0800,
2018-09-10,,5.0900,21.1800,41.7300,12.6700,
2018-09-11,,5.0800,21.1000,41.5200,12.8600,
2018-09-12,,5.1500,20.8100,42.0400,12.8700,
2018-09-13,,5.1800,21.4800,42.9200,12.8700,
2018-09-14,,5.1700,20.5700,44.8100,13.6100,
2018-09-15,,5.1700,20.5700,44.8100,13.6100,
2018-09-16,,5.1700,20.5700,44.8100,13.6100,
2018-09-17,,5.0600,19.3500,44.8100,13.3900,
2018-09-18,,5.1300,20.1900,45.0800,13.6900,
2018-09-19,,5.1600,20.8000,46.9600,14.0600,
2018-09-20,,5.2000,21.2500,45.9500,14.0800,
2018-09-21,,5.3300,21.7500,47.0100,14.0700,
2018-09-22,,5.3300,21.7500,47.0100,14.0700,
2018-09-23,,5.3300,21.7500,47.0100,14.0700,
2018-09-24,,5.3300,21.7500,47.0100,14.0700,
2018-09-25,,5.3200,21.4300,48.2000,13.7600,
2018-09-26,,5.3100,21.9900,48.2600,14.2700,
2018-09-27,,5.2200,21.1900,47.8000,14.2800,
2018-09-28,,5.2500,22.2500,49.1000,14.8900,
2018-09-29,,5.2500,22.2500,49.1000,14.8900,
2018-09-30,,5.2500,22.2500,49.1000,14.8900,
2018-10-01,,5.2500,22.2500,49.1000,14.8900,
2018-10-02,,5.2500,22.2500,49.1000,14.8900,
2018-10-03,,5.2500,22.2500,49.1000,14.8900,
2018-10-04,,5.2500,22.2500,49.1000,14.8900,
2018-10-05,,5.2500,22.2500,49.1000,14.8900,
2018-10-06,,5.2500,22.2500,49.1000,14.8900,
2018-10-07,,5.2500,22.2500,49.1000,14.8900,
2018-10-08,,5.0800,21.2300,46.5500,14.3600,
2018-10-09,,5.1000,21.3200,47.0900,14.4800,
2018-10-10,,5.0000,20.8200,45.9100,14.8300,
2018-10-11,,4.5000,19.7700,42.8200,14.0000,
2018-10-12,,4.3000,21.3000,46.4200,14.0500,
2018-10-13,,4.3000,21.3000,46.4200,14.0500,
2018-10-14,,4.3000,21.3000,46.4200,14.0500,
2018-10-15,,4.1300,20.7900,46.9300,12.6500,
2018-10-16,,4.0700,20.2700,45.9600,11.3900,
2018-10-17,,4.1300,20.8300,47.3100,10.5500,
2018-10-18,,4.0100,20.7900,46.1800,10.9100,
2018-10-19,,4.0600,21.1000,47.0200,10.9800,
2018-10-20,,4.0600,21.1000,47.0200,10.9800,
2018-10-21,,4.0600,21.1000,47.0200,10.9800,
2018-10-22,,4.2900,22.6800,50.0100,11.7800,
2018-10-23,,4.1500,21.9800,48.4600,12.0000,
2018-10-24,,4.1600,21.4000,48.7700,11.7500,
2018-10-25,,4.1500,21.2500,49.6000,11.3300,
2018-10-26,,4.1900,20.8900,48.6200,11.3400,
2018-10-27,,4.1900,20.8900,48.6200,11.3400,
2018-10-28,,4.1900,20.8900,48.6200,11.3400,
2018-10-29,,4.1000,20.2700,47.3800,11.0900,
2018-10-30,,4.1500,21.0700,46.5300,11.1800,
2018-10-31,,4.2300,21.1700,46.7900,11.3500,
2018-11-01,,4.2400,21.2100,45.7000,11.4700,
2018-11-02,,4.4000,22.5800,48.0200,12.1600,
2018-11-03,,4.4000,22.5800,48.0200,12.1600,
2018-11-04,,4.4000,22.5800,48.0200,12.1600,
2018-11-05,,4.3600,22.2000,48.2500,12.3900,
2018-11-06,,4.3200,22.2500,47.6300,12.1500,
2018-11-07,,4.4300,22.4100,47.2500,12.0500,
2018-11-08,,4.3400,21.8000,48.9800,11.9400,
2018-11-09,,4.2700,21.8000,50.0000,11.8600,
2018-11-10,,4.2700,21.8000,50.0000,11.8600,
2018-11-11,,4.2700,21.8000,50.0000,11.8600,
2018-11-12,,4.3800,22.7000,51.6100,12.3200,
2018-11-13,,4.4900,23.2400,51.0000,12.3500,
2018-11-14,,4.4100,22.7400,51.9000,12.3500,
2018-11-15,,4.4900,22.8800,51.8100,12.3800,
2018-11-16,,4.5200,22.8600,51.5500,12.4700,
2018-11-17,,4.5200,22.8600,51.5500,12.4700,
2018-11-18,,4.5200,22.8600,51.5500,12.4700,
2018-11-19,,4.4500,22.3900,54.7000,12.2200,
2018-11-20,,4.3200,22.1000,55.4000,11.7300,
2018-11-21,,4.2800,22.1200,55.0000,11.4100,
2018-11-22,,4.2900,21.9300,55.3000,11.2500,
2018-11-23,,4.0700,21.5700,54.0000,10.4700,
2018-11-24,,4.0700,21.5700,54.0000,10.4700,
2018-11-25,,4.0700,21.5700,54.0000,10.4700,
2018-11-26,,4.0600,21.2300,54.1600,10.2300,
2018-11-27,,4.0700,21.5800,57.2500,10.2800,
2018-11-28,,4.1100,21.6500,57.6500,11.2500,
2018-11-29,,4.0500,21.5600,57.6500,10.8900,
2018-11-30,,4.1100,21.9900,57.0000,11.0100,
2018-12-01,,4.1100,21.9900,57.0000,11.0100,
2018-12-02,,4.1100,21.9900,57.0000,11.0100,
2018-12-03,,4.2200,22.6600,56.0800,11.3400,
2018-12-04,,4.2300,22.3300,56.3200,11.2700,
2018-12-05,,4.2400,22.1500,57.9300,11.2500,
2018-12-06,,4.1500,21.9200,55.3500,11.0100,
2018-12-07,,4.1600,22.3100,56.8900,11.1500,
2018-12-08,,4.1600,22.3100,56.8900,11.1500,
2018-12-09,,4.1600,22.3100,56.8900,11.1500,
2018-12-10,,4.1000,20.0800,55.3900,10.8800,
2018-12-11,,4.1100,20.6800,56.1600,11.3000,
2018-12-12,,4.1600,19.9900,58.2500,11.3700,
2018-12-13,,4.1700,20.0000,58.4000,11.5400,
2018-12-14,,4.0700,20.0000,57.3000,10.9700,
2018-12-15,,4.0700,20.0000,57.3000,10.9700,
2018-12-16,,4.0700,20.0000,57.3000,10.9700,
2018-12-17,,4.1000,19.8000,54.8900,11.0300,
2018-12-18,,4.0800,19.6500,55.0400,11.0200,
2018-12-19,,4.0200,19.5000,53.5000,10.6700,
2018-12-20,,4.0200,19.6000,53.8700,10.8900,
2018-12-21,,3.9400,19.7000,52.9800,10.7500,
2018-12-22,,3.9400,19.7000,52.9800,10.7500,
2018-12-23,,3.9400,19.7000,52.9800,10.7500,
2018-12-24,,3.9900,19.9400,53.2100,10.7000,
2018-12-25,,3.9400,19.9200,52.2200,10.3100,
2018-12-26,,3.9000,20.6300,51.0000,10.1500,
2018-12-27,,3.8400,20.8800,50.8400,9.8300,
2018-12-28,,3.8400,21.3500,51.0000,9.8400,
2018-12-29,,3.8400,21.3500,51.0000,9.8400,
2018-12-30,,3.8400,21.3500,51.0000,9.8400,
2018-12-31,,3.8400,21.3500,51.0000,9.8400,
2019-01-01,,3.8400,21.3500,51.0000,9.8400,
2019-01-02,,3.8500,19.5200,49.1700,9.8400,
2019-01-03,,3.8500,19.0000,48.0600,9.6400,
2019-01-04,,3.9600,18.9400,50.6500,9.4000,
2019-01-05,,3.9600,18.9400,50.6500,9.4000,
2019-01-06,,3.9600,18.9400,50.6500,9.4000,
2019-01-07,,4.0200,18.9500,51.3900,9.5000,
2019-01-08,,3.9900,19.0500,52.8800,9.2200,
2019-01-09,,3.9800,19.2500,50.4600,9.3000,
2019-01-10,,3.9700,19.6000,48.8500,9.2500,
2019-01-11,,4.0500,19.6000,49.0200,9.1300,
2019-01-12,,4.0500,19.6000,49.0200,9.1300,
2019-01-13,,4.0500,19.6000,49.0200,9.1300,
2019-01-14,,4.0100,18.9900,48.8000,8.9800,
2019-01-15,,4.0300,19.1900,48.8000,8.7400,
2019-01-16,,4.0300,19.0000,48.9300,8.5700,
2019-01-17,,4.0000,18.9000,47.4900,8.2700,
2019-01-18,,4.0600,18.9000,46.8200,8.4300,
2019-01-19,,4.0600,18.9000,46.8200,8.4300,
2019-01-20,,4.0600,18.9000,46.8200,8.4300,
2019-01-21,,4.0700,19.6200,48.2100,8.5000,
2019-01-22,,4.0200,19.6000,47.7000,8.3800,
2019-01-23,,4.0100,19.3000,48.8000,8.0900,
2019-01-24,,3.9700,19.6000,48.5200,8.2400,
2019-01-25,,3.9800,19.8100,49.1800,8.5900,
2019-01-26,,3.9800,19.8100,49.1800,8.5900,
2019-01-27,,3.9800,19.8100,49.1800,8.5900,
2019-01-28,,3.9900,19.6600,48.4600,8.2500,
2019-01-29,,3.8900,19.6300,48.0000,7.7900,
2019-01-30,,3.8600,19.1400,47.1500,7.7200,
2019-01-31,,3.8100,19.4500,46.4200,7.3500,
2019-02-01,,3.9200,19.9400,48.2700,7.7200,
2019-02-02,,3.9200,19.9400,48.2700,7.7200,
2019-02-03,,3.9200,19.9400,48.2700,7.7200,
2019-02-04,,3.9200,19.9400,48.2700,7.7200,
2019-02-05,,3.9200,19.9400,48.2700,7.7200,
2019-02-06,,3.9200,19.9400,48.2700,7.7200,
2019-02-07,,3.9200,19.9400,48.2700,7.7200,
2019-02-08,,3.9200,19.9400,48.2700,7.7200,
2019-02-09,,3.9200,19.9400,48.2700,7.7200,
2019-02-10,,3.9200,19.9400,48.2700,7.7200,
2019-02-11,,4.1000,20.2700,50.2000,7.9800,
2019-02-12,,4.1200,20.7300,50.5800,8.1600,
2019-02-13,,4.2200,21.2700,51.5700,8.3900,
2019-02-14,,4.2300,21.3800,53.7200,8.3300,
2019-02-15,,4.2100,21.0100,51.6700,8.6200,
2019-02-16,,4.2100,21.0100,51.6700,8.6200,
2019-02-17,,4.2100,21.0100,51.6700,8.6200,
2019-02-18,,4.3400,21.5700,52.4500,8.9800,
2019-02-19,,4.3800,21.4500,51.7400,9.2700,
2019-02-20,,4.5200,21.0700,52.3600,9.1000,
2019-02-21,,4.4500,20.8700,51.9400,8.8800,
2019-02-22,,4.4900,21.1000,51.8800,9.1100,
2019-02-23,,4.4900,21.1000,51.8800,9.1100,
2019-02-24,,4.4900,21.1000,51.8800,9.1100,
2019-02-25,,4.7700,21.8800,55.0600,9.7800,
2019-02-26,,4.8000,21.4200,56.7400,9.7400,
2019-02-27,,4.7600,20.7200,54.9600,9.6700,
2019-02-28,,4.7200,21.1000,54.5100,9.7100,
2019-03-01,,4.7200,21.7200,53.8000,10.0400,
2019-03-02,,4.7200,21.7200,53.8000,10.0400,
2019-03-03,,4.7200,21.7200,53.8000,10.0400,
2019-03-04,,4.8300,22.1300,53.6800,11.0400,
2019-03-05,,5.1500,22.1700,54.0800,11.9400,
2019-03-06,,5.3300,22.2000,54.4400,11.8000,
2019-03-07,,5.3800,22.4800,53.3800,11.6900,
2019-03-08,,5.1100,21.2100,51.1200,10.7300,
2019-03-09,,5.1100,21.2100,51.1200,10.7300,
2019-03-10,,5.1100,21.2100,51.1200,10.7300,
2019-03-11,,5.2900,21.7000,52.3700,11.4400,
2019-03-12,,5.2800,22.4100,51.9900,11.4200,
2019-03-13,,5.1600,21.9900,52.0000,11.1100,
2019-03-14,,5.0200,21.7900,54.5700,10.6800,
2019-03-15,,5.1500,21.7300,55.3900,10.7400,
2019-03-16,,5.1500,21.7300,55.3900,10.7400,
2019-03-17,,5.1500,21.7300,55.3900,10.7400,
2019-03-18,,5.2400,22.1500,55.6600,11.0000,
2019-03-19,,5.2000,22.0000,55.9900,11.0800,
2019-03-20,,5.1500,22.4500,55.4000,11.5700,
2019-03-21,,5.2300,22.7100,55.0500,11.3900,
2019-03-22,,5.2000,23.6900,57.0000,11.2500,
2019-03-23,,5.2000,23.6900,57.0000,11.2500,
2019-03-24,,5.2000,23.6900,57.0000,11.2500,
2019-03-25,,5.2600,22.6800,56.5000,10.8300,
2019-03-26,,5.0400,22.3100,55.2500,10.2900,
2019-03-27,,5.0200,22.9100,54.7100,10.2600,
2019-03-28,,4.9100,22.3600,52.7700,10.1200,
2019-03-29,,5.0400,23.2000,53.4900,10.4500,
2019-03-30,,5.0400,23.2000,53.4900,10.4500,
2019-03-31,,5.0400,23.2000,53.4900,10.4500,
2019-04-01,,5.3000,23.6100,54.4500,10.8200,
2019-04-02,,5.3600,23.8500,54.6800,10.8200,
2019-04-03,,5.3200,23.8300,54.3900,10.9100,
2019-04-04,,5.4000,24.0500,55.1900,11.1700,
2019-04-05,,5.4000,24.0500,55.1900,11.1700,
2019-04-06,,5.4000,24.0500,55.1900,11.1700,
2019-04-07,,5.4000,24.0500,55.1900,11.1700,
2019-04-08,,5.6400,23.3000,53.4400,11.0600,
2019-04-09,,5.5300,23.2200,54.9300,11.0000,
2019-04-10,,5.4300,23.1500,55.5200,10.5500,
2019-04-11,,5.3300,22.7200,54.9300,10.2200,
2019-04-12,,5.3100,22.5100,54.0900,10.2200,
2019-04-13,,5.3100,22.5100,54.0900,10.2200,
2019-04-14,,5.3100,22.5100,54.0900,10.2200,
2019-04-15,,5.2100,22.3200,53.5400,10.0900,
2019-04-16,,5.3300,22.9900,56.7300,11.1000,
2019-04-17,,5.5900,22.8100,62.4000,11.3600,
2019-04-18,,5.4100,22.8700,59.3200,12.5000,
2019-04-19,,5.5300,23.0200,60.1300,12.0300,
2019-04-20,,5.5300,23.0200,60.1300,12.0300,
2019-04-21,,5.5300,23.0200,60.1300,12.0300,
2019-04-22,,5.3700,22.7400,57.7100,11.9600,
2019-04-23,,5.2100,22.7400,56.9600,11.4800,
2019-04-24,,5.2700,22.4300,58.1500,11.7300,
2019-04-25,,4.9900,22.3200,56.1600,10.7300,
2019-04-26,,4.9800,22.1100,55.3600,10.4000,
2019-04-27,,4.9800,22.1100,55.3600,10.4000,
2019-04-28,,4.9800,22.1100,55.3600,10.4000,
2019-04-29,,4.7800,22.5400,55.6500,9.5100,
2019-04-30,,4.8400,22.5700,56.9000,9.7000,
2019-05-01,,4.8400,22.5700,56.9000,9.7000,
2019-05-02,,4.8400,22.5700,56.9000,9.7000,
2019-05-03,,4.8400,22.5700,56.9000,9.7000,
2019-05-04,,4.8400,22.5700,56.9000,9.7000,
2019-05-05,,4.8400,22.5700,56.9000,9.7000,
2019-05-06,,4.3800,21.7200,52.0500,8.7300,0.9080
2019-05-07,,4.4800,22.0700,53.0100,8.6000,0.9510
2019-05-08,,4.4800,21.7000,51.8500,8.4000,0.9530
2019-05-09,,4.5000,21.0700,51.1100,8.4300,0.9150
2019-05-10,,4.6100,21.5100,52.2600,8.7000,0.9670
2019-05-11,,4.6100,21.5100,52.2600,8.7000,0.9670
2019-05-12,,4.6100,21.5100,52.2600,8.7000,0.9670
2019-05-13,,4.5300,21.1100,51.0200,8.3900,0.9720
2019-05-14,,4.4800,21.2700,50.1900,8.3100,0.9640
2019-05-15,,4.4900,21.8000,51.2900,8.4300,1.0190
2019-05-16,,4.5900,21.7400,51.4700,8.5300,1.0310
2019-05-17,,4.4300,21.2000,50.2200,7.8700,1.0000
2019-05-18,,4.4300,21.2000,50.2200,7.8700,1.0000
2019-05-19,,4.4300,21.2000,50.2200,7.8700,1.0000
2019-05-20,,4.3800,21.0600,49.0000,8.0100,0.9760
2019-05-21,,4.5100,21.4200,49.4000,8.0700,0.9910
2019-05-22,,4.4500,21.3000,48.9300,7.9300,0.9790
2019-05-23,,4.3800,21.0900,47.5900,7.7200,0.9460
2019-05-24,,4.3700,21.2900,48.6100,7.6200,0.9580
2019-05-25,,4.3700,21.2900,48.6100,7.6200,0.9580
2019-05-26,,4.3700,21.2900,48.6100,7.6200,0.9580
2019-05-27,,4.4900,21.7600,48.8100,7.8400,0.9650
2019-05-28,,4.4700,21.8600,50.5000,7.7500,0.9660
2019-05-29,,4.5000,21.6300,49.6000,7.8100,0.9780
2019-05-30,,4.5600,21.5200,48.3700,7.7100,0.9710
2019-05-31,,4.4900,21.4000,48.2500,7.7400,0.9590
2019-06-01,,4.4900,21.4000,48.2500,7.7400,0.9590
2019-06-02,,4.4900,21.4000,48.2500,7.7400,0.9590
2019-06-03,,4.4500,21.1600,48.7900,7.4700,0.9500
2019-06-04,,4.3600,20.4900,48.5100,7.4700,0.9240
2019-06-05,,4.3400,20.6000,48.9000,7.4700,0.9260
2019-06-06,,4.2800,20.5100,49.3700,7.3300,0.9150
2019-06-07,,4.2800,20.5100,49.3700,7.3300,0.9150
2019-06-08,,4.2800,20.5100,49.3700,7.3300,0.9150
2019-06-09,,4.2800,20.5100,49.3700,7.3300,0.9150
2019-06-10,,4.3100,20.8800,50.9000,7.2400,0.9330
2019-06-11,,4.4600,21.2900,51.5500,7.6300,0.9810
2019-06-12,,4.4600,21.0700,50.7500,7.4800,0.9690
2019-06-13,,4.4500,20.7400,50.2200,7.6100,0.9660
2019-06-14,,4.3400,20.6400,49.3500,7.3600,0.9550
2019-06-15,,4.3400,20.6400,49.3500,7.3600,0.9550
2019-06-16,,4.3400,20.6400,49.3500,7.3600,0.9550
2019-06-17,,4.3000,20.0400,49.1000,7.3600,0.9500
2019-06-18,,4.3000,20.2900,49.2000,7.3000,0.9500
2019-06-19,,4.3800,20.7900,49.6000,7.4900,0.9630
2019-06-20,,4.6600,21.3200,50.2900,8.0900,1.0040
2019-06-21,,4.7300,22.2600,50.5500,8.2000,1.0130
2019-06-22,,4.7300,22.2600,50.5500,8.2000,1.0130
2019-06-23,,4.7300,22.2600,50.5500,8.2000,1.0130
2019-06-24,,5.0600,22.3400,50.7600,8.1500,1.0280
2019-06-25,,4.9200,22.3600,49.9000,8.2800,1.0270
2019-06-26,,4.7800,22.8000,50.0300,8.0600,1.0270
2019-06-27,,4.7500,23.2200,50.5400,8.0400,1.0630
2019-06-28,,4.7100,23.1400,50.7200,7.9300,1.0630
2019-06-29,,4.7100,23.1400,50.7200,7.9300,1.0630
2019-06-30,,4.7100,23.1400,50.7200,7.9300,1.0630
2019-07-01,,4.8400,23.3900,51.9100,8.2200,1.1180
2019-07-02,,4.9800,23.5100,53.1800,8.1200,1.1180
2019-07-03,,5.0100,23.2300,53.4000,8.2100,1.0960
2019-07-04,,4.9600,22.9300,53.2400,8.2600,1.0790
2019-07-05,,4.8400,23.0500,53.2600,8.1200,1.1060
2019-07-06,,4.8400,23.0500,53.2600,8.1200,1.1060
2019-07-07,,4.8400,23.0500,53.2600,8.1200,1.1060
2019-07-08,,4.6100,22.6800,52.3200,7.8400,1.0840
2019-07-09,,4.6400,23.2000,54.8900,7.6100,1.0920
2019-07-10,,4.5300,23.4200,53.9000,7.4700,1.0960
2019-07-11,,4.5000,24.4000,53.2500,7.4100,1.0840
2019-07-12,,4.5100,24.2100,54.2600,7.4800,1.0970
2019-07-13,,4.5100,24.2100,54.2600,7.4800,1.0970
2019-07-14,,4.5100,24.2100,54.2600,7.4800,1.0970
2019-07-15,,4.5700,24.5700,55.3500,7.7800,1.0890
2019-07-16,,4.5600,24.8100,54.7800,7.8300,1.0760
2019-07-17,,4.5500,24.8000,54.6500,7.9500,1.0730
2019-07-18,,4.7000,24.3700,53.4500,7.7100,1.0550
2019-07-19,,4.7800,24.2200,53.9300,7.8400,1.0650
2019-07-20,,4.7800,24.2200,53.9300,7.8400,1.0650
2019-07-21,,4.7800,24.2200,53.9300,7.8400,1.0650
2019-07-22,,4.5300,24.1000,54.9000,7.5800,1.0590
2019-07-23,,4.5300,25.2800,56.3300,7.5700,1.0480
2019-07-24,,4.5600,24.9800,56.3400,7.7200,1.0460
2019-07-25,,4.4700,24.7900,56.8000,7.6900,1.0600
2019-07-26,,4.4900,24.7800,57.4200,7.6700,1.0560
2019-07-27,,4.4900,24.7800,57.4200,7.6700,1.0560
2019-07-28,,4.4900,24.7800,57.4200,7.6700,1.0560
2019-07-29,,4.4700,25.3800,57.2200,7.5700,1.0670
2019-07-30,,4.5400,26.0000,57.0800,7.6500,1.0630
2019-07-31,,4.5700,26.1600,55.9500,7.5400,1.0450
2019-08-01,,4.6000,25.6000,55.7300,7.5000,1.0290
2019-08-02,,4.5200,25.7500,54.3900,7.3700,1.0200
2019-08-03,,4.5200,25.7500,54.3900,7.3700,1.0200
2019-08-04,,4.5200,25.7500,54.3900,7.3700,1.0200
2019-08-05,,4.4800,25.0300,52.3800,7.1200,1.0010
2019-08-06,,4.3000,25.0700,51.3700,6.5700,1.0100
