date,GLM,BYD,ETF500,ETFW,SCYY,SJHB
2020-03-13,4.9400,5.5700,29.4700,55.6600,,1.0980
2020-03-14,4.9400,5.5700,29.4700,55.6600,,1.0980
2020-03-15,4.9400,5.5700,29.4700,55.6600,,1.0980
2020-03-16,4.7600,5.3600,28.2500,53.8800,,1.0580
2020-03-17,4.7700,5.2900,27.9000,53.0400,,1.0360
2020-03-18,4.6700,5.1000,26.6900,52.0900,,1.0130
2020-03-19,4.6900,5.0700,26.3700,51.3600,,0.9750
2020-03-20,4.7700,5.1300,27.5500,52.5200,,1.0080
2020-03-21,4.7700,5.1300,27.5500,52.5200,,1.0080
2020-03-22,4.7700,5.1300,27.5500,52.5200,,1.0080
2020-03-23,4.4800,4.8400,26.1600,48.1500,,0.9770
2020-03-24,4.7500,4.9000,27.5100,49.7300,,1.0190
2020-03-25,4.8300,5.0000,27.5500,52.2500,,1.0500
2020-03-26,4.7600,4.8700,26.7400,54.2700,,1.0490
2020-03-27,4.7500,4.8100,26.7300,54.7800,,1.0760
2020-03-28,4.7500,4.8100,26.7300,54.7800,,1.0760
2020-03-29,4.7500,4.8100,26.7300,54.7800,,1.0760
2020-03-30,4.6400,4.5800,25.0300,56.2300,,1.0610
2020-03-31,4.6500,4.5300,24.9800,59.9700,,1.0760
2020-04-01,4.7800,4.5600,24.5000,57.1200,,1.0660
2020-04-02,4.8300,4.7000,24.6700,56.5900,,1.0790
2020-04-03,4.6800,4.6200,24.4200,55.0000,,1.0770
2020-04-04,4.6800,4.6200,24.4200,55.0000,,1.0770
2020-04-05,4.6800,4.6200,24.4200,55.0000,,1.0770
2020-04-06,4.6800,4.6200,24.4200,55.0000,,1.0770
2020-04-07,4.8300,4.8200,25.5500,56.3100,,1.1040
2020-04-08,4.8600,4.8600,26.1500,55.3200,,1.1000
2020-04-09,4.8300,4.8600,26.4900,55.6500,,1.1080
2020-04-10,4.7300,4.6500,26.5600,54.5700,,1.1210
2020-04-11,4.7300,4.6500,26.5600,54.5700,,1.1210
2020-04-12,4.7300,4.6500,26.5600,54.5700,,1.1210
2020-04-13,4.6500,4.6100,26.1600,55.8000,,1.1170
2020-04-14,4.8200,4.6900,26.4700,57.9200,,1.1330
2020-04-15,4.7600,4.6300,26.3000,60.1400,,1.1260
2020-04-16,4.6900,4.6400,26.0400,60.0100,,1.1220
2020-04-17,4.7300,4.6600,27.1000,58.8000,,1.1300
2020-04-18,4.7300,4.6600,27.1000,58.8000,,1.1300
2020-04-19,4.7300,4.6600,27.1000,58.8000,,1.1300
2020-04-20,4.7600,4.6100,26.9700,58.8600,,1.1400
2020-04-21,4.6800,4.5200,26.6500,59.3700,,1.1180
2020-04-22,4.7100,4.5900,26.6700,59.4300,,1.1490
2020-04-23,4.6300,4.5800,27.0800,58.2500,,1.1530
2020-04-24,4.5800,4.4300,26.4200,58.7300,,1.1690
2020-04-25,4.5800,4.4300,26.4200,58.7300,,1.1690
2020-04-26,4.5800,4.4300,26.4200,58.7300,,1.1690
2020-04-27,4.5500,4.4100,26.3200,56.9800,,1.1610
2020-04-28,4.4600,4.1300,27.5200,56.9800,,1.1910
2020-04-29,4.4700,3.9800,28.3000,58.0000,,1.1740
2020-04-30,4.6400,4.1700,29.8300,59.9600,,1.1840
2020-05-01,4.6400,4.1700,29.8300,59.9600,,1.1840
2020-05-02,4.6400,4.1700,29.8300,59.9600,,1.1840
2020-05-03,4.6400,4.1700,29.8300,59.9600,,1.1840
2020-05-04,4.6400,4.1700,29.8300,59.9600,,1.1840
2020-05-05,4.6400,4.1700,29.8300,59.9600,,1.1840
2020-05-06,4.8000,4.2400,29.0600,62.1800,,1.1990
2020-05-07,4.7000,4.1700,29.5700,60.0900,,1.2110
2020-05-08,4.7400,4.2400,30.2700,59.7800,,1.2230
2020-05-09,4.7400,4.2400,30.2700,59.7800,,1.2230
2020-05-10,4.7400,4.2400,30.2700,59.7800,,1.2230
2020-05-11,4.6600,4.2300,30.7600,58.8800,,1.2260
2020-05-12,4.5600,4.1200,31.1200,59.1300,,1.2350
2020-05-13,4.5800,4.1100,30.1800,58.9900,,1.2730
2020-05-14,4.5200,4.0700,29.9000,57.6900,,1.2710
2020-05-15,4.5200,4.0700,29.6000,57.9600,,1.2620
2020-05-16,4.5200,4.0700,29.6000,57.9600,,1.2620
2020-05-17,4.5200,4.0700,29.6000,57.9600,,1.2620
2020-05-18,4.5500,4.1100,29.7200,57.1800,,1.2940
2020-05-19,4.5200,4.0600,31.6800,58.2200,,1.3010
2020-05-20,4.6000,3.9800,31.6000,59.0100,,1.2890
2020-05-21,4.5000,3.9900,31.3800,57.1500,,1.3010
2020-05-22,4.3700,3.7700,31.0000,56.0300,,1.2560
2020-05-23,4.3700,3.7700,31.0000,56.0300,,1.2560
2020-05-24,4.3700,3.7700,31.0000,56.0300,,1.2560
2020-05-25,4.3100,3.6100,31.3200,56.5200,,1.2850
2020-05-26,4.4000,3.8900,32.1000,58.3000,,1.3010
2020-05-27,4.3500,3.8000,32.6900,57.3000,,1.2920
2020-05-28,4.4500,3.7700,32.3600,57.4800,,1.3090
2020-05-29,4.3600,3.6700,18.2800,57.4100,,1.3280
2020-05-30,4.3600,3.6700,18.2800,57.4100,,1.3280
2020-05-31,4.3600,3.6700,18.2800,57.4100,,1.3280
2020-06-01,4.4800,4.0400,18.8500,59.3300,,1.3630
2020-06-02,4.5200,4.1700,18.5000,61.0000,,1.3400
2020-06-03,4.4900,4.1100,19.0100,59.9300,,1.3410
2020-06-04,4.5800,4.1500,19.2900,60.1100,,1.3680
2020-06-05,4.5400,4.2500,19.5600,63.2000,,1.3850
2020-06-06,4.5400,4.2500,19.5600,63.2000,,1.3850
2020-06-07,4.5400,4.2500,19.5600,63.2000,,1.3850
2020-06-08,4.5500,4.1600,19.5200,62.7900,,1.3870
2020-06-09,4.5500,4.1200,19.6600,61.9800,,1.4010
2020-06-10,4.4900,4.0300,19.6700,61.0500,,1.4070
2020-06-11,4.5500,4.0000,19.0900,62.8400,,1.3820
2020-06-12,4.4700,3.9300,19.3200,61.4800,,1.3890
2020-06-13,4.4700,3.9300,19.3200,61.4800,,1.3890
2020-06-14,4.4700,3.9300,19.3200,61.4800,,1.3890
2020-06-15,4.4400,4.2300,18.5000,62.5000,,1.3610
2020-06-16,4.6700,4.1700,19.1900,64.1000,,1.3870
2020-06-17,4.6600,4.1400,18.1800,64.1100,,1.3690
2020-06-18,4.6100,4.1400,18.1000,66.7400,,1.3710
2020-06-19,4.7300,4.1600,18.4300,66.9900,,1.4050
2020-06-20,4.7300,4.1600,18.4300,66.9900,,1.4050
2020-06-21,4.7300,4.1600,18.4300,66.9900,,1.4050
2020-06-22,4.8300,4.3200,18.0600,68.0000,,1.4140
2020-06-23,5.0000,4.2900,18.1600,71.0300,,1.4580
2020-06-24,4.9200,4.2400,18.2200,71.7000,,1.4570
2020-06-25,4.9200,4.2400,18.2200,71.7000,,1.4570
2020-06-26,4.9200,4.2400,18.2200,71.7000,,1.4570
2020-06-27,4.9200,4.2400,18.2200,71.7000,,1.4570
2020-06-28,4.9200,4.2400,18.2200,71.7000,,1.4570
2020-06-29,4.8000,4.2600,17.5500,70.6000,,1.4590
2020-06-30,4.9700,4.2800,17.3000,71.8000,,1.5010
2020-07-01,4.9300,4.5400,17.6400,72.4700,,1.5900
2020-07-02,4.9900,4.6200,17.7000,72.1400,,1.6150
2020-07-03,5.0600,4.5600,18.8000,79.3500,,1.5980
2020-07-04,5.0600,4.5600,18.8000,79.3500,,1.5980
2020-07-05,5.0600,4.5600,18.8000,79.3500,,1.5980
2020-07-06,5.3000,4.8800,18.5400,80.9000,,1.6380
2020-07-07,5.2800,4.9800,18.6100,83.0000,,1.6740
2020-07-08,5.4000,5.2600,18.4300,82.7500,,1.6800
2020-07-09,5.4700,5.5700,18.8700,84.4600,,1.7040
2020-07-10,5.3100,5.3700,18.9300,89.0000,,1.7240
2020-07-11,5.3100,5.3700,18.9300,89.0000,,1.7240
2020-07-12,5.3100,5.3700,18.9300,89.0000,,1.7240
2020-07-13,5.6800,5.8400,18.6000,97.9000,,1.8380
2020-07-14,5.4500,5.7300,19.0100,96.5500,,1.8190
2020-07-15,5.2900,5.4800,20.3000,94.5000,,1.8560
2020-07-16,5.0600,5.4200,18.9700,85.0500,,1.6950
2020-07-17,5.3600,5.6000,20.5000,81.5900,,1.6860
2020-07-18,5.3600,5.6000,20.5000,81.5900,,1.6860
2020-07-19,5.3600,5.6000,20.5000,81.5900,,1.6860
2020-07-20,5.5500,5.6500,20.5600,87.1700,,1.6740
2020-07-21,5.3500,5.5200,20.1600,88.0900,,1.7080
2020-07-22,5.2800,5.5500,20.2400,87.1900,,1.7400
2020-07-23,5.3900,5.4600,19.9000,88.9900,,1.7490
2020-07-24,5.0200,5.5000,18.4000,83.0000,,1.6630
2020-07-25,5.0200,5.5000,18.4000,83.0000,,1.6630
2020-07-26,5.0200,5.5000,18.4000,83.0000,,1.6630
2020-07-27,5.0900,5.7900,18.4200,83.5200,,1.6720
2020-07-28,5.3900,5.7400,18.4900,83.9100,,1.7180
2020-07-29,5.4700,5.8400,19.0000,86.9300,,1.7350
2020-07-30,5.4400,6.0600,18.4600,85.0000,,1.7470
2020-07-31,5.3500,6.0300,18.6700,85.3900,,1.7460
2020-08-01,5.3500,6.0300,18.6700,85.3900,,1.7460
2020-08-02,5.3500,6.0300,18.6700,85.3900,,1.7460
2020-08-03,5.5500,6.0700,18.9400,86.1700,,1.7570
2020-08-04,5.6700,5.8300,19.5800,89.0000,,1.7490
2020-08-05,5.5500,5.8300,19.8300,88.1500,,1.7430
2020-08-06,5.5400,5.7000,19.7800,88.7300,,1.7090
2020-08-07,5.3800,5.5800,19.3600,85.3800,,1.6640
2020-08-08,5.3800,5.5800,19.3600,85.3800,,1.6640
2020-08-09,5.3800,5.5800,19.3600,85.3800,,1.6640
2020-08-10,5.3200,5.5700,18.5900,81.9800,,1.6810
2020-08-11,5.1500,5.5200,17.8200,81.0000,,1.6910
2020-08-12,5.3400,5.4700,16.0400,81.9800,,1.6570
2020-08-13,5.2700,5.5700,15.9000,81.8000,,1.6750
2020-08-14,5.6000,5.7000,16.0100,81.9300,,1.7260
2020-08-15,5.6000,5.7000,16.0100,81.9300,,1.7260
2020-08-16,5.6000,5.7000,16.0100,81.9300,,1.7260
2020-08-17,5.7900,5.7100,16.8800,82.9200,,1.7720
2020-08-18,5.7700,5.6600,16.7800,82.1800,,1.7900
2020-08-19,5.6900,5.5900,16.8600,79.6500,,1.7950
2020-08-20,5.5600,5.6300,17.3500,78.5500,,1.7490
2020-08-21,5.8000,5.9700,17.6100,79.5800,,1.7880
2020-08-22,5.8000,5.9700,17.6100,79.5800,,1.7880
2020-08-23,5.8000,5.9700,17.6100,79.5800,,1.7880
2020-08-24,5.8200,6.4000,18.2900,81.4400,1.0120,1.8270
2020-08-25,5.6300,6.3800,18.0800,81.2400,1.0060,1.8940
2020-08-26,5.5100,6.5500,18.0000,83.4200,0.9880,1.8930
2020-08-27,5.4800,6.3500,17.9200,85.4200,0.9960,1.9120
2020-08-28,5.5000,6.5100,18.1800,85.3900,1.0110,1.9880
2020-08-29,5.5000,6.5100,18.1800,85.3900,1.0110,1.9880
2020-08-30,5.5000,6.5100,18.1800,85.3900,1.0110,1.9880
2020-08-31,5.4200,6.3900,17.8800,85.0000,1.0070,2.0130
2020-09-01,5.4900,6.4000,18.8800,93.5000,1.0140,1.9710
2020-09-02,5.4100,6.8300,19.0000,94.3000,1.0150,1.9540
2020-09-03,5.3300,6.8500,18.0300,92.5900,1.0080,1.9860
2020-09-04,5.2700,7.1100,18.1400,90.0000,1.0030,1.9330
2020-09-05,5.2700,7.1100,18.1400,90.0000,1.0030,1.9330
2020-09-06,5.2700,7.1100,18.1400,90.0000,1.0030,1.9330
2020-09-07,5.1800,7.1300,18.2100,94.7400,0.9800,1.8930
2020-09-08,5.3000,7.1900,18.1200,91.0000,0.9870,1.8540
2020-09-09,5.2400,6.5900,17.5700,85.9900,0.9620,1.8090
2020-09-10,5.0900,6.1800,17.6200,87.0900,0.9440,1.8400
2020-09-11,5.1000,6.2500,17.8200,91.2000,0.9550,1.8990
2020-09-12,5.1000,6.2500,17.8200,91.2000,0.9550,1.8990
2020-09-13,5.1000,6.2500,17.8200,91.2000,0.9550,1.8990
2020-09-14,5.2200,6.5400,18.5800,92.5000,0.9590,1.9210
2020-09-15,5.1400,6.5700,19.0500,101.3000,0.9650,1.9190
2020-09-16,5.1600,6.4700,18.7400,105.4000,0.9600,1.8860
2020-09-17,5.2700,6.4400,18.2500,115.9400,0.9630,1.8430
2020-09-18,5.2800,6.4900,18.1400,115.5000,0.9800,1.8700
2020-09-19,5.2800,6.4900,18.1400,115.5000,0.9800,1.8700
2020-09-20,5.2800,6.4900,18.1400,115.5000,0.9800,1.8700
2020-09-21,5.2200,6.3400,18.2300,105.7700,0.9750,1.8380
2020-09-22,5.1000,6.1000,17.9100,106.7700,0.9640,1.8220
2020-09-23,5.1000,6.3000,17.9400,110.4000,0.9680,1.8240
2020-09-24,4.9200,6.0800,17.5100,106.4000,0.9470,1.7850
2020-09-25,4.8100,6.0900,17.5000,105.0900,0.9460,1.7990
2020-09-26,4.8100,6.0900,17.5000,105.0900,0.9460,1.7990
2020-09-27,4.8100,6.0900,17.5000,105.0900,0.9460,1.7990
2020-09-28,4.7200,5.6800,17.6500,106.4000,0.9370,1.8150
2020-09-29,4.7800,6.8000,18.2700,107.8900,0.9450,1.8190
2020-09-30,4.7100,6.6600,18.2400,116.2400,0.9400,1.8270
2020-10-01,4.7100,6.6600,18.2400,116.2400,0.9400,1.8270
2020-10-02,4.7100,6.6600,18.2400,116.2400,0.9400,1.8270
2020-10-03,4.7100,6.6600,18.2400,116.2400,0.9400,1.8270
2020-10-04,4.7100,6.6600,18.2400,116.2400,0.9400,1.8270
2020-10-05,4.7100,6.6600,18.2400,116.2400,0.9400,1.8270
2020-10-06,4.7100,6.6600,18.2400,116.2400,0.9400,1.8270
2020-10-07,4.7100,6.6600,18.2400,116.2400,0.9400,1.8270
2020-10-08,4.7100,6.6600,18.2400,116.2400,0.9400,1.8270
2020-10-09,4.9300,6.8700,17.4700,120.3500,0.9620,1.8510
2020-10-10,4.9300,6.8700,17.4700,120.3500,0.9620,1.8510
2020-10-11,4.9300,6.8700,17.4700,120.3500,0.9620,1.8510
2020-10-12,5.0800,6.9300,17.7100,128.5000,0.9900,1.9480
2020-10-13,5.0600,7.0300,17.0700,129.2900,0.9910,1.9530
2020-10-14,5.0700,7.0200,16.6000,130.5000,0.9860,1.9530
2020-10-15,5.0500,6.8000,16.6400,131.5500,0.9800,1.9520
2020-10-16,4.9600,6.9500,16.7500,127.8000,0.9750,1.9270
2020-10-17,4.9600,6.9500,16.7500,127.8000,0.9750,1.9270
2020-10-18,4.9600,6.9500,16.7500,127.8000,0.9750,1.9270
2020-10-19,4.9700,7.8100,16.4400,128.0800,0.9660,1.9090
2020-10-20,4.9900,7.8500,16.4700,140.0000,0.9740,1.9720
2020-10-21,4.9200,7.8700,16.7500,137.5000,0.9660,1.9790
2020-10-22,4.9100,7.8800,16.4400,143.7900,0.9590,2.0040
2020-10-23,4.8300,7.7600,16.4400,138.6700,0.9450,1.9660
2020-10-24,4.8300,7.7600,16.4400,138.6700,0.9450,1.9660
2020-10-25,4.8300,7.7600,16.4400,138.6700,0.9450,1.9660
2020-10-26,4.8100,7.8000,16.6000,139.9600,0.9450,1.9380
2020-10-27,4.8400,7.6100,16.7200,140.2800,0.9450,1.9640
2020-10-28,4.8600,7.5300,16.7000,151.6000,0.9500,2.0300
2020-10-29,4.9800,7.7800,16.0100,158.3800,0.9500,2.0780
2020-10-30,4.8000,7.3200,16.6000,159.8100,0.9310,2.0190
2020-10-31,4.8000,7.3200,16.6000,159.8100,0.9310,2.0190
2020-11-01,4.8000,7.3200,16.6000,159.8100,0.9310,2.0190
2020-11-02,4.4600,7.6500,16.3500,167.9800,0.9340,2.0480
2020-11-03,4.9100,7.6000,16.4100,164.0800,0.9470,2.0690
2020-11-04,4.8400,7.3000,16.7900,168.0300,0.9480,2.0740
2020-11-05,5.0500,8.2900,16.9600,184.8300,0.9650,2.1240
2020-11-06,5.0300,8.0900,16.8000,190.4400,0.9580,2.0970
2020-11-07,5.0300,8.0900,16.8000,190.4400,0.9580,2.0970
2020-11-08,5.0300,8.0900,16.8000,190.4400,0.9580,2.0970
2020-11-09,5.0700,8.0200,17.1300,190.9500,0.9750,2.1360
2020-11-10,4.9700,7.5600,18.0000,182.5800,0.9690,2.1910
2020-11-11,4.9000,7.4200,17.5600,164.3500,0.9560,2.1920
2020-11-12,4.8300,7.3400,17.8700,169.3300,0.9600,2.2570
2020-11-13,4.9200,7.3600,17.9100,175.9000,0.9590,2.1510
2020-11-14,4.9200,7.3600,17.9100,175.9000,0.9590,2.1510
2020-11-15,4.9200,7.3600,17.9100,175.9000,0.9590,2.1510
2020-11-16,5.1100,7.2400,18.3000,170.0200,0.9700,2.2350
2020-11-17,5.0700,7.2800,18.8600,167.0000,0.9640,2.2030
2020-11-18,4.9700,7.2200,18.8800,167.0000,0.9640,2.1680
2020-11-19,4.8700,7.2400,19.0600,161.6200,0.9670,2.1890
2020-11-20,5.2000,7.2000,18.9200,176.0600,0.9760,2.2450
2020-11-21,5.2000,7.2000,18.9200,176.0600,0.9760,2.2450
2020-11-22,5.2000,7.2000,18.9200,176.0600,0.9760,2.2450
2020-11-23,5.1800,7.2000,18.8000,184.2000,0.9830,2.2740
2020-11-24,5.3600,7.0800,18.6900,184.1900,0.9840,2.2790
2020-11-25,5.2400,7.0900,18.7900,183.5300,0.9680,2.1870
2020-11-26,5.1500,6.8800,19.0800,175.8200,0.9630,2.2100
2020-11-27,5.1200,6.7500,19.9600,174.1000,0.9670,2.2080
2020-11-28,5.1200,6.7500,19.9600,174.1000,0.9670,2.2080
2020-11-29,5.1200,6.7500,19.9600,174.1000,0.9670,2.2080
2020-11-30,5.1100,6.7400,19.2800,172.1500,0.9610,2.1550
2020-12-01,5.1300,6.8500,19.3500,176.8100,0.9770,2.1680
2020-12-02,5.1300,6.5300,18.5900,169.7500,0.9790,2.1670
2020-12-03,5.0300,6.4100,18.6200,171.0900,0.9800,2.1950
2020-12-04,5.2700,6.4400,18.6700,171.8600,0.9850,2.2730
2020-12-05,5.2700,6.4400,18.6700,171.8600,0.9850,2.2730
2020-12-06,5.2700,6.4400,18.6700,171.8600,0.9850,2.2730
2020-12-07,5.2800,6.3800,18.5200,175.2900,0.9780,2.2750
2020-12-08,5.2400,6.3700,18.3000,177.9700,0.9780,2.3330
2020-12-09,5.2300,6.1500,18.1200,173.2400,0.9610,2.3180
2020-12-10,5.1400,6.1400,18.0200,169.5200,0.9630,2.3360
2020-12-11,5.1700,5.9700,17.9900,167.0000,0.9500,2.3550
2020-12-12,5.1700,5.9700,17.9900,167.0000,0.9500,2.3550
2020-12-13,5.1700,5.9700,17.9900,167.0000,0.9500,2.3550
2020-12-14,5.1300,6.0600,17.8800,170.2000,0.9560,2.4230
2020-12-15,5.3600,6.0000,17.8800,174.7000,0.9590,2.4050
2020-12-16,5.4000,5.9700,18.2300,171.8700,0.9540,2.4610
2020-12-17,5.6000,6.0300,18.3000,171.7900,0.9640,2.5130
2020-12-18,5.6300,5.9000,17.9200,176.0000,0.9610,2.5130
2020-12-19,5.6300,5.9000,17.9200,176.0000,0.9610,2.5130
2020-12-20,5.6300,5.9000,17.9200,176.0000,0.9610,2.5130
2020-12-21,6.1900,6.1000,17.7400,193.6000,0.9760,2.5270
2020-12-22,6.1300,5.9600,17.2100,184.0000,0.9570,2.5780
2020-12-23,6.4500,5.9500,17.2500,186.7900,0.9640,2.5600
2020-12-24,6.4400,5.6800,17.1100,183.0000,0.9510,2.4900
2020-12-25,6.7000,5.8100,17.0300,185.2200,0.9610,2.4890
2020-12-26,6.7000,5.8100,17.0300,185.2200,0.9610,2.4890
2020-12-27,6.7000,5.8100,17.0300,185.2200,0.9610,2.4890
2020-12-28,6.6500,5.8200,16.5800,187.9300,0.9550,2.6080
2020-12-29,6.3100,5.7300,16.9600,178.6000,0.9500,2.5780
2020-12-30,6.9400,5.6200,16.8800,186.0000,0.9590,2.6340
2020-12-31,6.9900,5.6800,17.7200,194.3000,0.9730,2.6890
2021-01-01,6.9900,5.6800,17.7200,194.3000,0.9730,2.6890
2021-01-02,6.9900,5.6800,17.7200,194.3000,0.9730,2.6890
2021-01-03,6.9900,5.6800,17.7200,194.3000,0.9730,2.6890
2021-01-04,7.6900,5.5900,17.5800,206.7600,0.9910,2.8000
2021-01-05,7.8000,5.6700,17.2900,219.9000,0.9980,2.9160
2021-01-06,8.1700,5.4800,16.9700,216.3000,0.9980,2.9230
2021-01-07,8.3200,5.4200,16.5900,225.0400,1.0000,2.9540
2021-01-08,9.1500,5.5200,17.0000,227.5100,1.0020,2.8760
2021-01-09,9.1500,5.5200,17.0000,227.5100,1.0020,2.8760
2021-01-10,9.1500,5.5200,17.0000,227.5100,1.0020,2.8760
2021-01-11,9.1600,5.3200,16.4700,234.8600,0.9880,2.7730
2021-01-12,9.2600,5.3400,15.9800,236.9900,1.0000,2.8560
2021-01-13,8.3900,5.2100,16.0800,239.3000,0.9940,2.8200
2021-01-14,8.3700,5.1700,16.1500,223.9500,0.9860,2.7260
2021-01-15,8.4100,5.7600,15.9700,225.2000,0.9840,2.6500
2021-01-16,8.4100,5.7600,15.9700,225.2000,0.9840,2.6500
2021-01-17,8.4100,5.7600,15.9700,225.2000,0.9840,2.6500
2021-01-18,8.2100,5.7400,15.7100,221.6900,0.9960,2.6280
2021-01-19,7.9200,5.9100,15.7100,216.2000,0.9910,2.5720
2021-01-20,8.1000,5.9400,15.7300,222.0000,0.9990,2.5980
2021-01-21,8.6000,5.8900,15.0300,235.5200,1.0130,2.6690
2021-01-22,8.6500,5.9000,15.2900,242.9200,1.0180,2.6520
2021-01-23,8.6500,5.9000,15.2900,242.9200,1.0180,2.6520
2021-01-24,8.6500,5.9000,15.2900,242.9200,1.0180,2.6520
2021-01-25,9.0800,6.2600,15.7300,260.0000,1.0180,2.8280
2021-01-26,8.4800,6.1100,15.8000,254.2200,1.0010,2.7490
2021-01-27,8.2400,6.2500,16.6100,257.0000,1.0040,2.6680
2021-01-28,7.7000,6.4000,15.9100,244.3600,0.9840,2.6260
2021-01-29,7.9900,6.1000,16.4300,247.0000,0.9740,2.6780
2021-01-30,7.9900,6.1000,16.4300,247.0000,0.9740,2.6780
2021-01-31,7.9900,6.1000,16.4300,247.0000,0.9740,2.6780
2021-02-01,8.2800,5.9000,17.0700,246.8900,0.9800,2.6680
2021-02-02,8.5400,5.8300,16.9500,267.5000,0.9890,2.7790
2021-02-03,8.3300,5.5300,17.0900,263.0000,0.9820,2.7880
2021-02-04,7.7300,5.7700,17.1000,259.9000,0.9720,2.8060
2021-02-05,7.3300,5.5200,17.6500,249.0000,0.9600,2.8330
2021-02-06,7.3300,5.5200,17.6500,249.0000,0.9600,2.8330
2021-02-07,7.3300,5.5200,17.6500,249.0000,0.9600,2.8330
2021-02-08,7.5500,5.6700,18.0200,250.2000,0.9710,2.8400
2021-02-09,7.7200,6.0600,19.0900,257.0000,0.9920,2.9090
2021-02-10,7.5100,6.1400,18.6900,266.9500,1.0000,3.0460
2021-02-11,7.5100,6.1400,18.6900,266.9500,1.0000,3.0460
2021-02-12,7.5100,6.1400,18.6900,266.9500,1.0000,3.0460
2021-02-13,7.5100,6.1400,18.6900,266.9500,1.0000,3.0460
2021-02-14,7.5100,6.1400,18.6900,266.9500,1.0000,3.0460
2021-02-15,7.5100,6.1400,18.6900,266.9500,1.0000,3.0460
2021-02-16,7.5100,6.1400,18.6900,266.9500,1.0000,3.0460
2021-02-17,7.5100,6.1400,18.6900,266.9500,1.0000,3.0460
2021-02-18,8.0000,6.5300,19.5700,258.9900,1.0130,2.9390
2021-02-19,8.5300,6.4700,19.2300,257.3500,1.0260,2.9190
2021-02-20,8.5300,6.4700,19.2300,257.3500,1.0260,2.9190
2021-02-21,8.5300,6.4700,19.2300,257.3500,1.0260,2.9190
2021-02-22,8.8200,6.6900,19.0000,239.5200,1.0210,2.6980
2021-02-23,8.6700,6.5100,19.5700,225.0000,1.0170,2.6990
2021-02-24,8.4600,6.5500,19.7500,208.9900,1.0030,2.5520
2021-02-25,8.0800,6.4000,19.8600,209.2500,0.9980,2.5020
2021-02-26,7.5100,6.7200,20.1500,197.2700,0.9810,2.4330
2021-02-27,7.5100,6.7200,20.1500,197.2700,0.9810,2.4330
2021-02-28,7.5100,6.7200,20.1500,197.2700,0.9810,2.4330
2021-03-01,8.2600,6.6300,20.9600,210.9000,0.9960,2.4410
2021-03-02,8.6800,6.7500,22.4000,211.4000,0.9870,2.3780
2021-03-03,8.9800,6.9300,21.8400,209.7500,1.0000,2.4300
2021-03-04,8.2000,6.9500,21.3800,198.5000,0.9840,2.3100
2021-03-05,8.0000,6.8500,20.4300,196.3700,0.9850,2.3420
2021-03-06,8.0000,6.8500,20.4300,196.3700,0.9850,2.3420
2021-03-07,8.0000,6.8500,20.4300,196.3700,0.9850,2.3420
2021-03-08,7.7900,6.9900,20.3300,176.7300,0.9640,2.1740
2021-03-09,8.5700,6.9800,20.9200,170.6800,0.9420,2.1130
2021-03-10,8.3800,6.8700,19.8200,177.1900,0.9330,2.1730
2021-03-11,8.8100,7.2900,19.9300,182.9700,0.9530,2.2600
2021-03-12,8.8000,7.3800,20.0600,181.6800,0.9560,2.2690
2021-03-13,8.8000,7.3800,20.0600,181.6800,0.9560,2.2690
2021-03-14,8.8000,7.3800,20.0600,181.6800,0.9560,2.2690
2021-03-15,9.1800,7.5000,20.8800,174.2600,0.9490,2.1570
2021-03-16,9.0700,7.5200,21.2400,176.4700,0.9510,2.2180
2021-03-17,9.0900,7.1700,20.4100,176.8800,0.9550,2.2490
2021-03-18,8.8800,7.2800,21.7100,178.5500,0.9620,2.3180
2021-03-19,8.3400,7.1600,21.0400,171.1500,0.9530,2.2640
2021-03-20,8.3400,7.1600,21.0400,171.1500,0.9530,2.2640
2021-03-21,8.3400,7.1600,21.0400,171.1500,0.9530,2.2640
2021-03-22,8.5200,7.1000,21.4000,173.8000,0.9680,2.2730
2021-03-23,8.2900,6.3600,20.9500,168.9700,0.9570,2.2840
2021-03-24,8.4100,6.0500,20.3500,162.7400,0.9460,2.2880
2021-03-25,8.1900,5.9800,20.4400,161.2000,0.9480,2.2720
2021-03-26,9.0100,6.0000,20.5800,170.9900,0.9630,2.3540
2021-03-27,9.0100,6.0000,20.5800,170.9900,0.9630,2.3540
2021-03-28,9.0100,6.0000,20.5800,170.9900,0.9630,2.3540
2021-03-29,8.9600,5.9100,21.5700,168.1000,0.9620,2.4090
2021-03-30,9.0000,5.8700,21.6100,169.0000,0.9650,2.4110
2021-03-31,8.5600,5.8100,21.4400,164.5100,0.9620,2.3740
2021-04-01,8.6500,5.6500,21.4800,169.0700,0.9700,2.4340
2021-04-02,8.7400,5.7200,21.5800,175.8700,0.9740,2.5440
2021-04-03,8.7400,5.7200,21.5800,175.8700,0.9740,2.5440
2021-04-04,8.7400,5.7200,21.5800,175.8700,0.9740,2.5440
2021-04-05,8.7400,5.7200,21.5800,175.8700,0.9740,2.5440
2021-04-06,8.6500,5.8300,21.2200,176.0900,0.9750,2.5110
2021-04-07,8.9600,5.8100,21.2000,170.9900,0.9760,2.4050
2021-04-08,8.7100,5.8000,21.4900,170.4800,0.9770,2.4520
2021-04-09,8.5800,5.7500,22.5200,166.7200,0.9760,2.3910
2021-04-10,8.5800,5.7500,22.5200,166.7200,0.9760,2.3910
2021-04-11,8.5800,5.7500,22.5200,166.7200,0.9760,2.3910
