,close,volume,boll_upper,expma_expma,ma_ma
2021-12-15 13:49:00,7.41,109300.0,7.4687205,7.4277188,7.4028
2021-12-15 13:50:00,7.4,322800.0,7.4695955,7.4250789,7.4042
2021-12-15 13:51:00,7.39,78300.0,7.4711368,7.4217381,7.4054
2021-12-15 13:52:00,7.41,172500.0,7.4711368,7.4206201,7.4066
2021-12-15 13:53:00,7.4,164800.0,7.4719524,7.4186563,7.408
2021-12-15 13:54:00,7.39,403700.0,7.4733844,7.4159271,7.4092
2021-12-15 13:55:00,7.4,365100.0,7.4738624,7.4144103,7.4096
2021-12-15 13:56:00,7.4,140100.0,7.4743108,7.4130379,7.4104
2021-12-15 13:57:00,7.39,172700.0,7.4751788,7.4108438,7.4112
2021-12-15 13:58:00,7.4,89500.0,7.4702475,7.409811,7.4124
2021-12-15 13:59:00,7.39,166800.0,7.4685773,7.4079243,7.4134
2021-12-15 14:00:00,7.4,77000.0,7.4659565,7.4071696,7.414
2021-12-15 14:01:00,7.39,40200.0,7.4647311,7.4055344,7.4146
2021-12-15 14:02:00,7.39,96000.0,7.4631694,7.4040549,7.4152
2021-12-15 14:03:00,7.39,89000.0,7.4598294,7.4027164,7.415
2021-12-15 14:04:00,7.4,246000.0,7.4557479,7.4024577,7.4146
2021-12-15 14:05:00,7.39,188300.0,7.4530813,7.4012712,7.4138
2021-12-15 14:06:00,7.37,280700.0,7.4513287,7.398293,7.413
2021-12-15 14:07:00,7.37,70900.0,7.4488803,7.3955984,7.4128
2021-12-15 14:08:00,7.37,133000.0,7.443754,7.3931605,7.4124
2021-12-15 14:09:00,7.38,95500.0,7.4369311,7.3919071,7.4124
2021-12-15 14:10:00,7.38,55600.0,7.4286879,7.3907731,7.4128
2021-12-15 14:11:00,7.38,114600.0,7.4216033,7.3897471,7.413
2021-12-15 14:12:00,7.37,99400.0,7.4190637,7.3878664,7.4128
2021-12-15 14:13:00,7.38,152800.0,7.4172558,7.3871172,7.4124
2021-12-15 14:14:00,7.39,95500.0,7.4132667,7.3873918,7.4114
2021-12-15 14:15:00,7.39,64800.0,7.4109925,7.3876402,7.4104
2021-12-15 14:16:00,7.39,181100.0,7.4101446,7.3878649,7.41
2021-12-15 14:17:00,7.39,97200.0,7.4101446,7.3880683,7.4094
2021-12-15 14:18:00,7.39,69400.0,7.4075379,7.3882522,7.409
2021-12-15 14:19:00,7.39,35100.0,7.4065391,7.3884187,7.4086
2021-12-15 14:20:00,7.39,20700.0,7.4065391,7.3885693,7.4082
2021-12-15 14:21:00,7.39,59100.0,7.4054869,7.3887056,7.4074
2021-12-15 14:22:00,7.4,67800.0,7.4054869,7.3897812,7.406
2021-12-15 14:23:00,7.39,179020.0,7.4054869,7.3898021,7.4048
2021-12-15 14:24:00,7.4,125700.0,7.4054869,7.3907733,7.4038
2021-12-15 14:25:00,7.39,56400.0,7.4054869,7.3906996,7.4028
2021-12-15 14:26:00,7.39,101400.0,7.4043753,7.390633,7.4018
2021-12-15 14:27:00,7.4,59000.0,7.4054869,7.3915251,7.4008
2021-12-15 14:28:00,7.39,89160.0,7.4054869,7.3913799,7.3996
2021-12-15 14:29:00,7.4,131100.0,7.4065391,7.3922008,7.3988
2021-12-15 14:30:00,7.4,13700.0,7.4065391,7.3929436,7.398
2021-12-15 14:31:00,7.42,787000.0,7.4115733,7.3955204,7.3976
2021-12-15 14:32:00,7.43,753940.0,7.4178532,7.3988042,7.3972
2021-12-15 14:33:00,7.42,143900.0,7.4207253,7.4008228,7.3966
2021-12-15 14:34:00,7.42,60200.0,7.4230299,7.4026492,7.396
2021-12-15 14:35:00,7.41,237200.0,7.4241512,7.4033493,7.3954
2021-12-15 14:36:00,7.41,90500.0,7.4250765,7.4039827,7.3952
2021-12-15 14:37:00,7.41,93000.0,7.4258008,7.4045558,7.3952
2021-12-15 14:38:00,7.39,152200.0,7.4243503,7.4031695,7.3946
2021-12-15 14:39:00,7.39,75900.0,7.4238385,7.4019153,7.3942
2021-12-15 14:40:00,7.38,276800.0,7.4243503,7.3998281,7.3938
2021-12-15 14:41:00,7.4,497100.0,7.4244803,7.3998445,7.394
2021-12-15 14:42:00,7.4,204800.0,7.4245831,7.3998593,7.3938
2021-12-15 14:43:00,7.38,151100.0,7.4251062,7.3979679,7.3934
2021-12-15 14:44:00,7.4,332300.0,7.4252159,7.3981615,7.3936
2021-12-15 14:45:00,7.39,73500.0,7.4252159,7.3973842,7.3934
2021-12-15 14:46:00,7.38,247068.0,7.4257173,7.3957285,7.393
2021-12-15 14:47:00,7.38,110810.0,7.4261676,7.3942306,7.3928
2021-12-15 14:48:00,7.39,129100.0,7.4259961,7.3938277,7.3926
2021-12-15 14:49:00,7.39,171000.0,7.4259961,7.3934631,7.3926
2021-12-15 14:50:00,7.38,73500.0,7.4261501,7.3921809,7.3922
2021-12-15 14:51:00,7.39,126800.0,7.4261501,7.3919732,7.3922
2021-12-15 14:52:00,7.42,826900.0,7.4284175,7.3946424,7.3928
2021-12-15 14:53:00,7.43,237900.0,7.432,7.3980098,7.3936
2021-12-15 14:54:00,7.42,144301.0,7.4338106,7.4001041,7.394
2021-12-15 14:55:00,7.43,179000.0,7.4368598,7.4029514,7.3948
2021-12-15 14:56:00,7.41,210600.0,7.43736,7.4036227,7.3956
2021-12-15 14:57:00,7.42,10700.0,7.43736,7.4051824,7.3966
2021-12-15 14:58:00,,0.0,,,
2021-12-15 14:59:00,,0.0,,,
2021-12-15 15:00:00,7.4,449502.0,7.4343737,7.4046888,7.3972
2021-12-16 09:30:00,7.55,2071521.0,7.473218,7.418528,7.4006
2021-12-16 09:31:00,7.65,1740644.0,7.5318981,7.440573,7.406
2021-12-16 09:32:00,7.56,1336800.0,7.5506856,7.451947,7.4096
2021-12-16 09:33:00,7.56,959600.0,7.5672962,7.4622377,7.4134
2021-12-16 09:34:00,7.6,705800.0,7.5898892,7.4753579,7.4178
2021-12-16 09:35:00,7.61,729040.0,7.6116948,7.488181,7.4222
2021-12-16 09:36:00,7.69,1372860.0,7.6474911,7.5074019,7.4282
2021-12-16 09:37:00,7.73,1454905.0,7.6865115,7.5286017,7.435
2021-12-16 09:38:00,7.74,1946730.0,7.7222264,7.5487349,7.442
2021-12-16 09:39:00,7.79,1391782.0,7.7633912,7.5717125,7.45
2021-12-16 09:40:00,7.9,3356420.0,7.8222942,7.602978,7.4602
2021-12-16 09:41:00,7.86,1731100.0,7.8643243,7.6274563,7.4696
2021-12-16 09:42:00,7.83,1565000.0,7.8954287,7.6467461,7.4784
2021-12-16 09:43:00,7.8,1377400.0,7.9176711,7.6613417,7.4864
2021-12-16 09:44:00,7.75,921800.0,7.9304399,7.6697854,7.4936
2021-12-16 09:45:00,7.82,1064335.0,7.9501049,7.6840915,7.502
2021-12-16 09:46:00,7.85,1507200.0,7.970674,7.6998923,7.5112
2021-12-16 09:47:00,7.83,583300.0,7.9841853,7.7122836,7.52
2021-12-16 09:48:00,7.79,630800.0,7.9903552,7.7196851,7.5278
2021-12-16 09:49:00,7.79,434400.0,7.9958701,7.7263818,7.5358
2021-12-16 09:50:00,7.88,2203501.0,8.0098023,7.7410121,7.5454
2021-12-16 09:51:00,8.0,3040036.0,8.0375714,7.7656776,7.5574
2021-12-16 09:52:00,7.97,1538000.0,8.0552609,7.7851369,7.5684
2021-12-16 09:53:00,7.94,730503.0,8.0606638,7.7998857,7.5786
2021-12-16 09:54:00,7.9,886397.0,8.0560885,7.8094204,7.5882
2021-12-16 09:55:00,7.88,618300.0,8.0383805,7.8161423,7.5974
2021-12-16 09:56:00,7.87,974400.0,8.0352348,7.8212716,7.6066
2021-12-16 09:57:00,7.92,902300.0,8.0434588,7.8306743,7.6168
2021-12-16 09:58:00,7.91,549400.0,8.0390662,7.8382291,7.6268
2021-12-16 09:59:00,7.94,1084960.0,8.0328084,7.8479216,7.6378
2021-12-16 10:00:00,7.98,1720960.0,8.0325527,7.8605005,7.6496
2021-12-16 10:01:00,7.93,850600.0,8.0212157,7.8671195,7.6606
2021-12-16 10:02:00,7.92,312200.0,8.0167874,7.8721557,7.671
2021-12-16 10:03:00,7.89,552600.0,8.0125141,7.8738552,7.6808
2021-12-16 10:04:00,7.89,341000.0,8.0075706,7.8753928,7.691
2021-12-16 10:05:00,7.89,375500.0,8.0063763,7.876784,7.7008
2021-12-16 10:06:00,7.89,294500.0,8.005821,7.8780426,7.7108
2021-12-16 10:07:00,7.89,300700.0,8.0066998,7.8791814,7.721
2021-12-16 10:08:00,7.88,409700.0,8.0067603,7.8792594,7.731
2021-12-16 10:09:00,7.86,511720.0,8.0046032,7.8774252,7.7404
2021-12-16 10:10:00,7.89,1006780.0,7.9958927,7.8786228,7.7504
2021-12-16 10:11:00,7.87,407388.0,7.9940182,7.8778015,7.7602
2021-12-16 10:12:00,7.88,421600.0,7.9937278,7.8780109,7.77
2021-12-16 10:13:00,7.86,453300.0,7.992362,7.8762956,7.7788
2021-12-16 10:14:00,7.8,660000.0,7.9910327,7.8690294,7.7862
2021-12-16 10:15:00,7.81,483500.0,7.9884329,7.8634075,7.794
2021-12-16 10:16:00,7.83,415080.0,7.9901172,7.8602258,7.802
2021-12-16 10:17:00,7.85,468900.0,7.9757904,7.859252,7.8108
2021-12-16 10:18:00,7.82,246800.0,7.9677864,7.8555137,7.8188
2021-12-16 10:19:00,7.79,275820.0,7.9665873,7.8492743,7.8266
2021-12-16 10:20:00,7.79,366150.0,7.968409,7.8436291,7.8314
2021-12-16 10:21:00,7.78,235300.0,7.9714954,7.8375692,7.834
2021-12-16 10:22:00,7.77,241100.0,7.9750472,7.831134,7.8382
2021-12-16 10:23:00,7.78,342040.0,7.9724843,7.8262641,7.8426
2021-12-16 10:24:00,7.79,180200.0,7.9693842,7.8228104,7.8464
2021-12-16 10:25:00,7.79,161700.0,7.9611755,7.8196856,7.85
2021-12-16 10:26:00,7.79,140000.0,7.9428907,7.8168584,7.852
2021-12-16 10:27:00,7.81,130990.0,7.9325396,7.8162052,7.8536
2021-12-16 10:28:00,7.8,294900.0,7.9229863,7.8146619,7.8548
2021-12-16 10:29:00,7.79,152000.0,7.9177424,7.8123131,7.8548
2021-12-16 10:30:00,7.78,206000.0,7.9121449,7.8092357,7.8524
2021-12-16 10:31:00,7.75,521100.0,7.9076573,7.8035942,7.8502
2021-12-16 10:32:00,7.77,415900.0,7.9004537,7.8003947,7.849
2021-12-16 10:33:00,7.76,125770.0,7.8926061,7.7965476,7.8482
2021-12-16 10:34:00,7.76,257755.0,7.8853176,7.7930669,7.8484
2021-12-16 10:35:00,7.77,231000.0,7.8799705,7.79087,7.8474
2021-12-16 10:36:00,7.79,263100.0,7.8675648,7.7907872,7.8462
2021-12-16 10:37:00,7.8,59700.0,7.8584913,7.7916646,7.8456
2021-12-16 10:38:00,7.78,106900.0,7.8447101,7.7905537,7.8454
2021-12-16 10:39:00,7.81,230319.0,7.8356417,7.7924057,7.8458
2021-12-16 10:40:00,7.81,67781.0,7.8365241,7.7940814,7.8444
2021-12-16 10:41:00,7.84,170500.0,7.8410709,7.7984546,7.8412
2021-12-16 10:42:00,7.84,317300.0,7.8428306,7.8024113,7.8386
2021-12-16 10:43:00,7.86,602809.0,7.8451597,7.8078959,7.837
2021-12-16 10:44:00,7.86,217200.0,7.8520905,7.8128582,7.8362
2021-12-16 10:45:00,7.85,166300.0,7.8583121,7.8163955,7.8356
2021-12-16 10:46:00,7.84,128340.0,7.8624265,7.8186436,7.835
2021-12-16 10:47:00,7.86,123700.0,7.8693368,7.8225823,7.8338
2021-12-16 10:48:00,7.86,104400.0,7.8751799,7.8261459,7.8328
2021-12-16 10:49:00,7.88,119890.0,7.8840475,7.8312748,7.8316
2021-12-16 10:50:00,7.88,155800.0,7.8920009,7.8359153,7.8296
2021-12-16 10:51:00,7.86,134010.0,7.8962263,7.8382091,7.8282
2021-12-16 10:52:00,7.84,82400.0,7.8980161,7.8383797,7.8266
2021-12-16 10:53:00,7.84,131960.0,7.899592,7.838534,7.8256
2021-12-16 10:54:00,7.86,569440.0,7.9031193,7.8405784,7.825
2021-12-16 10:55:00,7.86,71065.0,7.906203,7.842428,7.8244
2021-12-16 10:56:00,7.85,131000.0,7.9075569,7.8431492,7.8236
2021-12-16 10:57:00,7.86,90672.0,7.9065908,7.844754,7.823
2021-12-16 10:58:00,7.87,253164.0,7.9078075,7.8471584,7.8228
2021-12-16 10:59:00,7.86,82000.0,7.9057276,7.8483814,7.8228
2021-12-16 11:00:00,7.86,48000.0,7.9020614,7.8494879,7.8222
2021-12-16 11:01:00,7.85,42600.0,7.8975357,7.8495367,7.8218
2021-12-16 11:02:00,7.85,169200.0,7.8948245,7.8495808,7.8212
2021-12-16 11:03:00,7.83,118400.0,7.8925314,7.847716,7.8206
2021-12-16 11:04:00,7.87,432772.0,7.8868031,7.8498383,7.822
2021-12-16 11:05:00,7.85,30700.0,7.8838943,7.8498537,7.8228
2021-12-16 11:06:00,7.85,18900.0,7.8798194,7.8498676,7.8232
2021-12-16 11:07:00,7.85,50200.0,7.879538,7.8498802,7.8232
2021-12-16 11:08:00,7.86,70400.0,7.8795304,7.850844,7.824
2021-12-16 11:09:00,7.9,725050.0,7.8867069,7.8555255,7.8262
2021-12-16 11:10:00,7.87,285700.0,7.8874813,7.8569041,7.8278
2021-12-16 11:11:00,7.89,118900.0,7.8913547,7.8600561,7.83
2021-12-16 11:12:00,7.89,115600.0,7.8943737,7.8629079,7.8324
2021-12-16 11:13:00,7.87,23300.0,7.8949173,7.8635833,7.8342
2021-12-16 11:14:00,7.87,83000.0,7.8954415,7.8641944,7.8358
2021-12-16 11:15:00,7.89,187700.0,7.8968953,7.8666521,7.8378
2021-12-16 11:16:00,7.91,256800.0,7.9022449,7.8707805,7.8402
2021-12-16 11:17:00,7.91,205400.0,7.9081666,7.8745157,7.8422
2021-12-16 11:18:00,7.9,75900.0,7.9111654,7.8769427,7.8442
2021-12-16 11:19:00,7.89,52100.0,7.912332,7.8781863,7.8462
2021-12-16 11:20:00,7.89,74400.0,7.9139845,7.8793114,7.8484
2021-12-16 11:21:00,7.88,31000.0,7.9146386,7.879377,7.851
2021-12-16 11:22:00,7.88,45500.0,7.9149412,7.8794363,7.8532
2021-12-16 11:23:00,7.89,143400.0,7.9162491,7.8804424,7.8558
2021-12-16 11:24:00,7.88,22300.0,7.9166557,7.8804003,7.8582
2021-12-16 11:25:00,7.9,204600.0,7.918891,7.8822669,7.8608
2021-12-16 11:26:00,7.91,247313.0,7.9222653,7.8849081,7.8632
2021-12-16 11:27:00,7.88,56300.0,7.9219103,7.8844407,7.8648
2021-12-16 11:28:00,7.88,54300.0,7.9213649,7.8840178,7.8668
2021-12-16 11:29:00,7.88,40400.0,7.9177738,7.8836351,7.8682
2021-12-16 11:30:00,,0.0,,,
2021-12-16 13:00:00,7.87,311300.0,7.9177738,7.8823366,7.8694
2021-12-16 13:01:00,7.87,147200.0,7.9164328,7.8811616,7.87
2021-12-16 13:02:00,7.87,131100.0,7.9148697,7.8800986,7.8706
2021-12-16 13:03:00,7.89,88600.0,7.9132303,7.8810416,7.8712
2021-12-16 13:04:00,7.9,179600.0,7.9133166,7.8828472,7.872
2021-12-16 13:05:00,7.92,151000.0,7.9167069,7.8863855,7.8734
2021-12-16 13:06:00,7.91,298130.0,7.9185827,7.8886345,7.8748
2021-12-16 13:07:00,7.92,236170.0,7.9221239,7.8916217,7.876
2021-12-16 13:08:00,7.94,700380.0,7.9295347,7.8962292,7.8776
2021-12-16 13:09:00,7.95,198000.0,7.9378038,7.9013502,7.879
2021-12-16 13:10:00,7.91,118300.0,7.9384034,7.902174,7.8796
2021-12-16 13:11:00,7.97,553180.0,7.9502792,7.9086336,7.8818
2021-12-16 13:12:00,7.95,162300.0,7.9554101,7.9125733,7.884
2021-12-16 13:13:00,7.95,176100.0,7.9601437,7.9161377,7.8862
2021-12-16 13:14:00,7.93,177000.0,7.962244,7.9174579,7.8876
2021-12-16 13:15:00,7.96,301900.0,7.9685722,7.9215096,7.8896
2021-12-16 13:16:00,7.94,60000.0,7.9714118,7.9232706,7.8914
2021-12-16 13:17:00,7.93,46900.0,7.9727171,7.9239115,7.8928
2021-12-16 13:18:00,7.95,108600.0,7.9759288,7.9263961,7.8944
2021-12-16 13:19:00,7.95,211600.0,7.9790586,7.9286441,7.8962
2021-12-16 13:20:00,7.96,237018.0,7.9826777,7.9316304,7.8982
2021-12-16 13:21:00,7.94,35082.0,7.9842547,7.9324275,7.9
2021-12-16 13:22:00,7.95,104600.0,7.9866735,7.934101,7.902
2021-12-16 13:23:00,7.98,560800.0,7.9920228,7.9384724,7.905
2021-12-16 13:24:00,8.04,2911284.0,8.0092834,7.9481417,7.9084
2021-12-16 13:25:00,8.02,918100.0,8.0190013,7.9549853,7.9118
2021-12-16 13:26:00,7.99,444400.0,8.0213247,7.9583201,7.9146
2021-12-16 13:27:00,8.02,486200.0,8.027152,7.9641943,7.918
2021-12-16 13:28:00,8.08,1013959.0,8.0445247,7.9752234,7.9224
2021-12-16 13:29:00,8.18,1791942.0,8.0882187,7.994726,7.928
2021-12-16 13:30:00,8.15,1590520.0,8.1142852,8.009514,7.9336
2021-12-16 13:31:00,8.12,507500.0,8.1308921,8.0200365,7.9382
2021-12-16 13:32:00,8.12,350500.0,8.1449702,8.0295568,7.9428
2021-12-16 13:33:00,8.09,218000.0,8.1531785,8.0353133,7.9472
2021-12-16 13:34:00,8.1,277500.0,8.1623023,8.0414739,7.9518
2021-12-16 13:35:00,8.07,309800.0,8.1672459,8.0441907,7.9554
2021-12-16 13:36:00,8.08,139500.0,8.1706675,8.0476011,7.9588
2021-12-16 13:37:00,8.1,132290.0,8.1778525,8.0525915,7.9626
2021-12-16 13:38:00,8.09,149900.0,8.1826863,8.0561542,7.9664
2021-12-16 13:39:00,8.07,232610.0,8.1849669,8.0574728,7.97
2021-12-16 13:40:00,8.14,657490.0,8.1930018,8.0653326,7.975
2021-12-16 13:41:00,8.12,226700.0,8.198771,8.070539,7.9798
2021-12-16 13:42:00,8.11,82300.0,8.201056,8.0742972,7.9844
2021-12-16 13:43:00,8.18,590015.0,8.2102064,8.0843641,7.9902
2021-12-16 13:44:00,8.2,716010.0,8.2221322,8.0953771,7.9966
2021-12-16 13:45:00,8.2,703800.0,8.2314926,8.1053412,8.0026
2021-12-16 13:46:00,8.18,259800.0,8.2364094,8.1124515,8.008
2021-12-16 13:47:00,8.21,543680.0,8.240978,8.1217419,8.0146
2021-12-16 13:48:00,8.22,531000.0,8.245174,8.1310998,8.0214
2021-12-16 13:49:00,8.26,611200.0,8.2574643,8.143376,8.029
2021-12-16 13:50:00,8.35,1699209.0,8.2922475,8.1630545,8.0386
2021-12-16 13:51:00,8.39,1337400.0,8.3290676,8.1846683,8.049
2021-12-16 13:52:00,8.37,1177600.0,8.3520907,8.202319,8.059
2021-12-16 13:53:00,8.32,447340.0,8.3643062,8.2135267,8.0676
2021-12-16 13:54:00,8.33,550960.0,8.3795116,8.2246194,8.0762
2021-12-16 13:55:00,8.36,696100.0,8.3983434,8.2375128,8.085
2021-12-16 13:56:00,8.45,1484085.0,8.4326932,8.2577496,8.0958
2021-12-16 13:57:00,8.47,709650.0,8.4663442,8.277964,8.1068
2021-12-16 13:58:00,8.43,669360.0,8.4887715,8.2924436,8.1166
2021-12-16 13:59:00,8.45,697818.0,8.5105242,8.307449,8.1266
2021-12-16 14:00:00,8.4,616900.0,8.5227452,8.3162633,8.1364
2021-12-16 14:01:00,8.38,1045790.0,8.5285771,8.3223335,8.1446
2021-12-16 14:02:00,8.37,469000.0,8.5318268,8.3268732,8.153
2021-12-16 14:03:00,8.36,456300.0,8.5335961,8.3300281,8.1612
2021-12-16 14:04:00,8.37,661320.0,8.5332341,8.333835,8.17
2021-12-16 14:05:00,8.44,783030.0,8.535211,8.3439459,8.1796
2021-12-16 14:06:00,8.42,359600.0,8.5388278,8.3511892,8.1892
2021-12-16 14:07:00,8.41,453590.0,8.536512,8.3567902,8.1988
2021-12-16 14:08:00,8.42,682240.0,8.529928,8.3628102,8.2082
2021-12-16 14:09:00,8.48,664590.0,8.536336,8.3739711,8.2188
2021-12-16 14:10:00,8.5,1098860.0,8.5448911,8.3859739,8.2296
2021-12-16 14:11:00,8.55,1193361.0,8.5587757,8.4015954,8.2418
2021-12-16 14:12:00,8.56,662800.0,8.5672556,8.4166816,8.254
2021-12-16 14:13:00,8.54,525300.0,8.5716735,8.4284262,8.2652
2021-12-16 14:14:00,8.53,621350.0,8.5714554,8.4380999,8.275
2021-12-16 14:15:00,8.5,347100.0,8.5690548,8.4439951,8.2846
2021-12-16 14:16:00,8.58,1234700.0,8.5859955,8.456948,8.2964
2021-12-16 14:17:00,8.6,1280373.0,8.6056865,8.470572,8.308
2021-12-16 14:18:00,8.64,576400.0,8.6300574,8.486708,8.3192
2021-12-16 14:19:00,8.64,857900.0,8.6474983,8.5013072,8.3284
2021-12-16 14:20:00,8.58,958600.0,8.6529844,8.5088018,8.337
2021-12-16 14:21:00,8.59,428400.0,8.6602454,8.5165349,8.3464
2021-12-16 14:22:00,8.57,220000.0,8.6671464,8.5216268,8.3554
2021-12-16 14:23:00,8.64,1077610.0,8.6827729,8.5329005,8.3664
2021-12-16 14:24:00,8.63,524300.0,8.6952674,8.5421481,8.377
2021-12-16 14:25:00,8.61,195562.0,8.7042577,8.5486101,8.3878
2021-12-16 14:26:00,8.7,1840676.0,8.7236968,8.5630282,8.4002
2021-12-16 14:27:00,8.79,2491017.0,8.7563334,8.5846446,8.414
2021-12-16 14:28:00,8.8,1562393.0,8.784447,8.6051546,8.4282
2021-12-16 14:29:00,8.74,426090.0,8.7955587,8.617997,8.4416
2021-12-16 14:30:00,8.7,430060.0,8.7982434,8.6258068,8.4528
2021-12-16 14:31:00,8.76,625664.0,8.8130986,8.6385871,8.4656
2021-12-16 14:32:00,8.76,459500.0,8.8231757,8.6501503,8.4786
2021-12-16 14:33:00,8.74,486300.0,8.825845,8.6587074,8.4898
2021-12-16 14:34:00,8.76,927010.0,8.8286467,8.6683543,8.501
2021-12-16 14:35:00,8.73,591700.0,8.8311279,8.6742253,8.5116
2021-12-16 14:36:00,8.72,567700.0,8.8322906,8.6785848,8.5224
2021-12-16 14:37:00,8.7,358300.0,8.8339877,8.6806244,8.5322
2021-12-16 14:38:00,8.88,12611935.0,8.8618406,8.6996125,8.5454
2021-12-16 14:39:00,8.88,3073300.0,8.8840959,8.7167923,8.5578
2021-12-16 14:40:00,8.85,1636800.0,8.8965017,8.7294787,8.5678
2021-12-16 14:41:00,8.79,1047400.0,8.8941786,8.7352427,8.5758
2021-12-16 14:42:00,8.79,479200.0,8.8975377,8.7404576,8.5842
2021-12-16 14:43:00,8.78,319300.0,8.8999136,8.7442236,8.5934
2021-12-16 14:44:00,8.78,653400.0,8.9034492,8.7476309,8.6024
2021-12-16 14:45:00,8.76,330800.0,8.9048063,8.7488089,8.6104
2021-12-16 14:46:00,8.79,677041.0,8.9026776,8.7527318,8.6172
2021-12-16 14:47:00,8.81,688170.0,8.9012691,8.758186,8.624
2021-12-16 14:48:00,8.8,653300.0,8.8927841,8.7621682,8.6314
2021-12-16 14:49:00,8.84,571600.0,8.8953841,8.7695808,8.6392
2021-12-16 14:50:00,8.88,3817243.0,8.9003746,8.7800969,8.6488
2021-12-16 14:51:00,8.88,761770.0,8.8981724,8.7896115,8.6588
2021-12-16 14:52:00,8.88,2336835.0,8.9054863,8.7982199,8.669
2021-12-16 14:53:00,8.87,2409408.0,8.9126095,8.8050561,8.6792
2021-12-16 14:54:00,8.84,695490.0,8.9154593,8.8083841,8.6886
2021-12-16 14:55:00,8.79,696600.0,8.9151755,8.8066332,8.6956
2021-12-16 14:56:00,8.78,809106.0,8.9114755,8.8040967,8.7028
2021-12-16 14:57:00,8.77,34000.0,8.9113242,8.8008494,8.71
2021-12-16 14:58:00,,0.0,,,
2021-12-16 14:59:00,,0.0,,,
2021-12-16 15:00:00,8.77,1435900.0,8.9111647,8.7979114,8.717
2021-12-17 09:30:00,8.53,6259959.0,8.9452988,8.772396,8.718
2021-12-17 09:31:00,8.63,3550983.0,8.9530769,8.7588345,8.7206
2021-12-17 09:32:00,8.68,2207022.0,8.9551703,8.7513264,8.7232
2021-12-17 09:33:00,8.65,1545000.0,8.9590843,8.7416763,8.725
2021-12-17 09:34:00,8.6,1388900.0,8.9670098,8.7281833,8.7262
2021-12-17 09:35:00,8.57,1149600.0,8.9679101,8.7131183,8.727
2021-12-17 09:36:00,8.54,1320400.0,8.9686484,8.6966308,8.7278
2021-12-17 09:37:00,8.47,3180164.0,8.9779543,8.6750469,8.7256
2021-12-17 09:38:00,8.48,1654300.0,8.9861618,8.656471,8.7232
2021-12-17 09:39:00,8.36,2848900.0,9.0061167,8.6282357,8.7176
2021-12-17 09:40:00,8.38,1737460.0,9.0168352,8.6045942,8.7124
2021-12-17 09:41:00,8.4,1426700.0,9.0207128,8.585109,8.7088
2021-12-17 09:42:00,8.41,1228280.0,9.0219992,8.568432,8.7052
2021-12-17 09:43:00,8.44,900100.0,9.0159991,8.5562004,8.7026
2021-12-17 09:44:00,8.49,893710.0,9.0036367,8.5498956,8.6996
2021-12-17 09:45:00,8.45,1226100.0,8.9919945,8.5403817,8.696
2021-12-17 09:46:00,8.41,979820.0,8.9748341,8.5279644,8.692
2021-12-17 09:47:00,8.43,855900.0,8.9473838,8.5186345,8.6866
2021-12-17 09:48:00,8.44,472000.0,8.9156554,8.5111455,8.6796
2021-12-17 09:49:00,8.46,546100.0,8.8791412,8.5062745,8.6728
2021-12-17 09:50:00,8.49,732430.0,8.839649,8.5047245,8.6678
2021-12-17 09:51:00,8.47,608400.0,8.8013142,8.5014174,8.6632
2021-12-17 09:52:00,8.43,593770.0,8.7689955,8.4946158,8.6566
2021-12-17 09:53:00,8.43,491041.0,8.7340279,8.4884619,8.65
2021-12-17 09:54:00,8.42,411705.0,8.6958428,8.4819417,8.6436
2021-12-17 09:55:00,8.44,425291.0,8.6496169,8.4779473,8.6372
2021-12-17 09:56:00,8.45,448330.0,8.6457216,8.4752856,8.6316
2021-12-17 09:57:00,8.49,708500.0,8.6285954,8.476687,8.627
2021-12-17 09:58:00,8.48,338300.0,8.5960969,8.4770025,8.6226
2021-12-17 09:59:00,8.46,520600.0,8.5648709,8.4753832,8.6142
2021-12-17 10:00:00,8.45,607100.0,8.5419937,8.4729658,8.6056
2021-12-17 10:01:00,8.5,667890.0,8.5281081,8.4755405,8.5986
2021-12-17 10:02:00,8.48,390100.0,8.5178557,8.4759652,8.5924
2021-12-17 10:03:00,8.48,308600.0,8.5188718,8.4763494,8.5862
2021-12-17 10:04:00,8.46,388200.0,8.5170514,8.4747924,8.5798
2021-12-17 10:05:00,8.51,555390.0,8.5178974,8.4781455,8.5744
2021-12-17 10:06:00,8.52,557300.0,8.5216959,8.4821316,8.5696
2021-12-17 10:07:00,8.53,542200.0,8.528352,8.4866905,8.5644
2021-12-17 10:08:00,8.58,476550.0,8.5460631,8.4955771,8.5598
2021-12-17 10:09:00,8.55,967850.0,8.5555913,8.5007603,8.5548
2021-12-17 10:10:00,8.55,298900.0,8.5630624,8.5054498,8.549
2021-12-17 10:11:00,8.57,351500.0,8.5744881,8.5115974,8.5428
2021-12-17 10:12:00,8.57,486300.0,8.5824994,8.5171596,8.5366
2021-12-17 10:13:00,8.56,314400.0,8.5888598,8.5212396,8.5302
2021-12-17 10:14:00,8.6,282873.0,8.6015471,8.5287406,8.5248
2021-12-17 10:15:00,8.61,728127.0,8.615044,8.5364796,8.5202
2021-12-17 10:16:00,8.62,477900.0,8.6288768,8.5444339,8.5168
2021-12-17 10:17:00,8.58,350700.0,8.6352461,8.5478212,8.5128
