,open,high,low,close,volume,expma_expma
2021-12-16 14:36:00,8.73,8.74,8.71,8.72,567700.0,8.7170375
2021-12-16 14:37:00,8.72,8.72,8.68,8.7,358300.0,8.7144164
2021-12-16 14:38:00,8.71,8.88,8.7,8.88,12611935.0,8.7398908
2021-12-16 14:39:00,8.86,8.88,8.85,8.88,3073300.0,8.761446
2021-12-16 14:40:00,8.87,8.87,8.81,8.85,1636800.0,8.7750697
2021-12-16 14:41:00,8.85,8.85,8.78,8.79,1047400.0,8.7773667
2021-12-16 14:42:00,8.78,8.81,8.78,8.79,479200.0,8.7793103
2021-12-16 14:43:00,8.78,8.79,8.76,8.78,319300.0,8.7794164
2021-12-16 14:44:00,8.76,8.8,8.76,8.78,653400.0,8.7795062
2021-12-16 14:45:00,8.78,8.79,8.76,8.76,330800.0,8.7765052
2021-12-16 14:46:00,8.77,8.79,8.76,8.79,677041.0,8.7785814
2021-12-16 14:47:00,8.79,8.82,8.79,8.81,688170.0,8.783415
2021-12-16 14:48:00,8.8,8.82,8.79,8.8,653300.0,8.7859665
2021-12-16 14:49:00,8.81,8.85,8.81,8.84,571600.0,8.7942794
2021-12-16 14:50:00,8.85,8.88,8.85,8.88,3817243.0,8.8074672
2021-12-16 14:51:00,8.88,8.88,8.88,8.88,761770.0,8.8186261
2021-12-16 14:52:00,8.88,8.88,8.88,8.88,2336835.0,8.8280682
2021-12-16 14:53:00,8.88,8.88,8.87,8.87,2409408.0,8.8345193
2021-12-16 14:54:00,8.86,8.87,8.83,8.84,695490.0,8.8353624
2021-12-16 14:55:00,8.83,8.84,8.78,8.79,696600.0,8.8283836
2021-12-16 14:56:00,8.77,8.78,8.77,8.78,809106.0,8.82094
2021-12-16 14:57:00,8.77,8.77,8.77,8.77,34000.0,8.8131031
2021-12-16 14:58:00,,,,,0.0,
2021-12-16 14:59:00,,,,,0.0,
2021-12-16 15:00:00,8.77,8.77,8.77,8.77,1435900.0,8.8064718
