wind_code,date,i_weight
002092.SZ,2013-07-01,0.1
002106.SZ,2013-07-01,0.14
002128.SZ,2013-07-01,0.07
002142.SZ,2013-07-01,0.26
002146.SZ,2013-07-01,0.23
002155.SZ,2013-07-01,0.12
002202.SZ,2013-07-01,0.18
002236.SZ,2013-07-01,0.39
002241.SZ,2013-07-01,0.5
002269.SZ,2013-07-01,0.04
002294.SZ,2013-07-01,0.13
002299.SZ,2013-07-01,0.09
002304.SZ,2013-07-01,0.37
002310.SZ,2013-07-01,0.2
002344.SZ,2013-07-01,0.18
002353.SZ,2013-07-01,0.37
002375.SZ,2013-07-01,0.22
002378.SZ,2013-07-01,0.04
002385.SZ,2013-07-01,0.18
002399.SZ,2013-07-01,0.06
002415.SZ,2013-07-01,0.32
002422.SZ,2013-07-01,0.28
002431.SZ,2013-07-01,0.08
002450.SZ,2013-07-01,0.36
002500.SZ,2013-07-01,0.12
002570.SZ,2013-07-01,0.25
002594.SZ,2013-07-01,0.33
002603.SZ,2013-07-01,0.06
002673.SZ,2013-07-01,0.06
600000.SH,2013-07-01,1.97
600005.SH,2013-07-01,0.19
600009.SH,2013-07-01,0.26
600010.SH,2013-07-01,0.28
600011.SH,2013-07-01,0.48
600015.SH,2013-07-01,0.66
600016.SH,2013-07-01,4.17
600019.SH,2013-07-01,0.42
600027.SH,2013-07-01,0.12
600028.SH,2013-07-01,0.51
600029.SH,2013-07-01,0.21
600030.SH,2013-07-01,1.51
600031.SH,2013-07-01,0.49
600036.SH,2013-07-01,3.46
600048.SH,2013-07-01,0.92
600050.SH,2013-07-01,0.56
600058.SH,2013-07-01,0.11
600060.SH,2013-07-01,0.17
600062.SH,2013-07-01,0.15
600066.SH,2013-07-01,0.37
600068.SH,2013-07-01,0.18
600085.SH,2013-07-01,0.31
600089.SH,2013-07-01,0.46
600096.SH,2013-07-01,0.09
600100.SH,2013-07-01,0.24
600104.SH,2013-07-01,0.93
600108.SH,2013-07-01,0.19
600109.SH,2013-07-01,0.1
600111.SH,2013-07-01,0.66
600115.SH,2013-07-01,0.14
600118.SH,2013-07-01,0.14
600123.SH,2013-07-01,0.17
600125.SH,2013-07-01,0.11
600132.SH,2013-07-01,0.09
600143.SH,2013-07-01,0.17
600150.SH,2013-07-01,0.19
600153.SH,2013-07-01,0.18
600157.SH,2013-07-01,0.13
600160.SH,2013-07-01,0.09
600166.SH,2013-07-01,0.15
600169.SH,2013-07-01,0.09
600170.SH,2013-07-01,0.1
600177.SH,2013-07-01,0.18
600188.SH,2013-07-01,0.12
600196.SH,2013-07-01,0.26
600208.SH,2013-07-01,0.16
600216.SH,2013-07-01,0.11
600219.SH,2013-07-01,0.12
600221.SH,2013-07-01,0.1
600252.SH,2013-07-01,0.26
600256.SH,2013-07-01,0.89
600259.SH,2013-07-01,0.1
600266.SH,2013-07-01,0.1
600267.SH,2013-07-01,0.14
600271.SH,2013-07-01,0.16
600276.SH,2013-07-01,0.4
600309.SH,2013-07-01,0.38
600315.SH,2013-07-01,0.47
600316.SH,2013-07-01,0.15
600332.SH,2013-07-01,0.4
600340.SH,2013-07-01,0.25
600348.SH,2013-07-01,0.23
600352.SH,2013-07-01,0.21
600362.SH,2013-07-01,0.29
600369.SH,2013-07-01,0.19
600372.SH,2013-07-01,0.12
600376.SH,2013-07-01,0.13
600383.SH,2013-07-01,0.66
600395.SH,2013-07-01,0.1
600403.SH,2013-07-01,0.09
600406.SH,2013-07-01,0.51
600415.SH,2013-07-01,0.15
600432.SH,2013-07-01,0.08
600436.SH,2013-07-01,0.22
600489.SH,2013-07-01,0.29
600497.SH,2013-07-01,0.18
600498.SH,2013-07-01,0.17
600508.SH,2013-07-01,0.06
600516.SH,2013-07-01,0.15
600518.SH,2013-07-01,0.67
600519.SH,2013-07-01,1.73
600528.SH,2013-07-01,0.08
600535.SH,2013-07-01,0.55
600546.SH,2013-07-01,0.12
600547.SH,2013-07-01,0.44
600549.SH,2013-07-01,0.2
600550.SH,2013-07-01,0.08
600582.SH,2013-07-01,0.07
600583.SH,2013-07-01,0.28
600585.SH,2013-07-01,0.57
600588.SH,2013-07-01,0.09
600598.SH,2013-07-01,0.13
600600.SH,2013-07-01,0.29
600637.SH,2013-07-01,0.35
600642.SH,2013-07-01,0.19
600649.SH,2013-07-01,0.22
600655.SH,2013-07-01,0.16
600660.SH,2013-07-01,0.22
600664.SH,2013-07-01,0.13
600674.SH,2013-07-01,0.22
600690.SH,2013-07-01,0.38
600694.SH,2013-07-01,0.18
600703.SH,2013-07-01,0.31
600718.SH,2013-07-01,0.15
600739.SH,2013-07-01,0.39
600741.SH,2013-07-01,0.17
600779.SH,2013-07-01,0.08
600783.SH,2013-07-01,0.07
600795.SH,2013-07-01,0.44
600804.SH,2013-07-01,0.34
600809.SH,2013-07-01,0.13
600811.SH,2013-07-01,0.14
600827.SH,2013-07-01,0.12
600832.SH,2013-07-01,0.19
600837.SH,2013-07-01,1.63
600839.SH,2013-07-01,0.14
600859.SH,2013-07-01,0.08
600863.SH,2013-07-01,0.16
600873.SH,2013-07-01,0.05
600875.SH,2013-07-01,0.15
600881.SH,2013-07-01,0.16
600886.SH,2013-07-01,0.23
600887.SH,2013-07-01,1.03
600893.SH,2013-07-01,0.2
600895.SH,2013-07-01,0.09
600900.SH,2013-07-01,0.7
600970.SH,2013-07-01,0.09
600971.SH,2013-07-01,0.08
600997.SH,2013-07-01,0.08
600999.SH,2013-07-01,0.52
601001.SH,2013-07-01,0.08
601006.SH,2013-07-01,0.74
601009.SH,2013-07-01,0.37
601018.SH,2013-07-01,0.17
601088.SH,2013-07-01,1.2
601098.SH,2013-07-01,0.12
601099.SH,2013-07-01,0.11
601101.SH,2013-07-01,0.08
601106.SH,2013-07-01,0.11
601111.SH,2013-07-01,0.15
601117.SH,2013-07-01,0.42
601118.SH,2013-07-01,0.11
601139.SH,2013-07-01,0.07
601158.SH,2013-07-01,0.11
601166.SH,2013-07-01,2.39
601168.SH,2013-07-01,0.22
601169.SH,2013-07-01,0.9
601186.SH,2013-07-01,0.28
601238.SH,2013-07-01,0.14
601258.SH,2013-07-01,0.1
601288.SH,2013-07-01,1.33
601299.SH,2013-07-01,0.34
601318.SH,2013-07-01,2.48
601328.SH,2013-07-01,1.37
601333.SH,2013-07-01,0.14
601336.SH,2013-07-01,0.33
601369.SH,2013-07-01,0.07
601377.SH,2013-07-01,0.31
601390.SH,2013-07-01,0.27
601398.SH,2013-07-01,1.35
601555.SH,2013-07-01,0.18
601600.SH,2013-07-01,0.2
601601.SH,2013-07-01,1.06
601607.SH,2013-07-01,0.23
601618.SH,2013-07-01,0.17
601628.SH,2013-07-01,0.44
601633.SH,2013-07-01,0.32
601666.SH,2013-07-01,0.13
601668.SH,2013-07-01,1.05
601669.SH,2013-07-01,0.23
601688.SH,2013-07-01,0.48
601699.SH,2013-07-01,0.23
601717.SH,2013-07-01,0.11
601766.SH,2013-07-01,0.37
601788.SH,2013-07-01,0.3
601800.SH,2013-07-01,0.21
601808.SH,2013-07-01,0.18
601818.SH,2013-07-01,1.01
601857.SH,2013-07-01,0.58
601866.SH,2013-07-01,0.1
601888.SH,2013-07-01,0.17
601898.SH,2013-07-01,0.19
601899.SH,2013-07-01,0.41
601901.SH,2013-07-01,0.36
601918.SH,2013-07-01,0.12
601928.SH,2013-07-01,0.14
601933.SH,2013-07-01,0.16
601939.SH,2013-07-01,0.89
601958.SH,2013-07-01,0.17
601988.SH,2013-07-01,0.38
601989.SH,2013-07-01,0.43
601991.SH,2013-07-01,0.35
601992.SH,2013-07-01,0.13
601998.SH,2013-07-01,0.22
603993.SH,2013-07-01,0.03
000001.SZ,2013-01-04,0.7913
000002.SZ,2013-01-04,1.8926
000009.SZ,2013-01-04,0.1844
000012.SZ,2013-01-04,0.208
000024.SZ,2013-01-04,0.4192
000039.SZ,2013-01-04,0.1735
000046.SZ,2013-01-04,0.1424
000059.SZ,2013-01-04,0.0793
000060.SZ,2013-01-04,0.2583
000061.SZ,2013-01-04,0.1234
000063.SZ,2013-01-04,0.3694
000069.SZ,2013-01-04,0.5317
000100.SZ,2013-01-04,0.3619
000157.SZ,2013-01-04,0.7808
000338.SZ,2013-01-04,0.4458
000401.SZ,2013-01-04,0.1415
000402.SZ,2013-01-04,0.3219
000422.SZ,2013-01-04,0.1589
000423.SZ,2013-01-04,0.3993
000425.SZ,2013-01-04,0.2726
000527.SZ,2013-01-04,0.3601
000528.SZ,2013-01-04,0.1487
000538.SZ,2013-01-04,0.4366
000559.SZ,2013-01-04,0.0691
000562.SZ,2013-01-04,0.217
000568.SZ,2013-01-04,0.4758
000581.SZ,2013-01-04,0.2374
000596.SZ,2013-01-04,0.074
000623.SZ,2013-01-04,0.2374
000625.SZ,2013-01-04,0.2361
000629.SZ,2013-01-04,0.3485
000630.SZ,2013-01-04,0.2635
000651.SZ,2013-01-04,1.1771
000686.SZ,2013-01-04,0.095
000703.SZ,2013-01-04,0.0731
000709.SZ,2013-01-04,0.2232
000718.SZ,2013-01-04,0.123
000725.SZ,2013-01-04,0.2636
000728.SZ,2013-01-04,0.2068
000729.SZ,2013-01-04,0.1377
000750.SZ,2013-01-04,0.1313
000758.SZ,2013-01-04,0.1784
000768.SZ,2013-01-04,0.211
000776.SZ,2013-01-04,0.8743
000778.SZ,2013-01-04,0.1192
000780.SZ,2013-01-04,0.0743
000783.SZ,2013-01-04,0.2982
000792.SZ,2013-01-04,0.326
000800.SZ,2013-01-04,0.1242
000807.SZ,2013-01-04,0.0947
000825.SZ,2013-01-04,0.1602
000839.SZ,2013-01-04,0.1096
000858.SZ,2013-01-04,1.023
000869.SZ,2013-01-04,0.1236
000876.SZ,2013-01-04,0.1272
000878.SZ,2013-01-04,0.2095
000883.SZ,2013-01-04,0.0256
000895.SZ,2013-01-04,0.3643
000898.SZ,2013-01-04,0.1515
000933.SZ,2013-01-04,0.1366
000937.SZ,2013-01-04,0.1836
000960.SZ,2013-01-04,0.1808
000961.SZ,2013-01-04,0.0931
000968.SZ,2013-01-04,0.0609
000969.SZ,2013-01-04,0.1054
000970.SZ,2013-01-04,0.2632
000983.SZ,2013-01-04,0.4182
000999.SZ,2013-01-04,0.1753
002001.SZ,2013-01-04,0.1294
002007.SZ,2013-01-04,0.1144
002024.SZ,2013-01-04,0.5965
002038.SZ,2013-01-04,0.1654
002069.SZ,2013-01-04,0.0859
002073.SZ,2013-01-04,0.0849
002081.SZ,2013-01-04,0.251
002092.SZ,2013-01-04,0.1252
002106.SZ,2013-01-04,0.1263
002122.SZ,2013-01-04,0.0646
002128.SZ,2013-01-04,0.1023
002142.SZ,2013-01-04,0.2351
002146.SZ,2013-01-04,0.2077
002155.SZ,2013-01-04,0.2076
002202.SZ,2013-01-04,0.1609
002236.SZ,2013-01-04,0.2276
002241.SZ,2013-01-04,0.2402
002299.SZ,2013-01-04,0.0924
002304.SZ,2013-01-04,0.5822
002310.SZ,2013-01-04,0.136
002344.SZ,2013-01-04,0.0857
002353.SZ,2013-01-04,0.1664
002375.SZ,2013-01-04,0.1252
002378.SZ,2013-01-04,0.04
002385.SZ,2013-01-04,0.1628
002399.SZ,2013-01-04,0.0575
002405.SZ,2013-01-04,0.0877
002415.SZ,2013-01-04,0.2255
002422.SZ,2013-01-04,0.2605
002431.SZ,2013-01-04,0.0675
002500.SZ,2013-01-04,0.133
002570.SZ,2013-01-04,0.1079
002594.SZ,2013-01-04,0.1207
002603.SZ,2013-01-04,0.0511
002673.SZ,2013-01-04,0.0663
600000.SH,2013-01-04,2.1666
600005.SH,2013-01-04,0.2207
600009.SH,2013-01-04,0.2308
600010.SH,2013-01-04,0.27
600011.SH,2013-01-04,0.5664
600015.SH,2013-01-04,0.6835
600016.SH,2013-01-04,3.4823
600019.SH,2013-01-04,0.4912
600022.SH,2013-01-04,0.0824
600027.SH,2013-01-04,0.1325
600028.SH,2013-01-04,0.5705
600029.SH,2013-01-04,0.2612
600030.SH,2013-01-04,1.7643
600031.SH,2013-01-04,0.6097
600036.SH,2013-01-04,3.6942
600037.SH,2013-01-04,0.081
600048.SH,2013-01-04,1.1741
600050.SH,2013-01-04,0.5717
600058.SH,2013-01-04,0.1412
600062.SH,2013-01-04,0.1444
600066.SH,2013-01-04,0.2322
600068.SH,2013-01-04,0.2304
600085.SH,2013-01-04,0.2227
600089.SH,2013-01-04,0.3315
600096.SH,2013-01-04,0.1029
600100.SH,2013-01-04,0.2298
600104.SH,2013-01-04,1.124
600108.SH,2013-01-04,0.1764
600109.SH,2013-01-04,0.1316
600111.SH,2013-01-04,1.0556
600115.SH,2013-01-04,0.1547
600118.SH,2013-01-04,0.106
600123.SH,2013-01-04,0.2678
600125.SH,2013-01-04,0.1216
600132.SH,2013-01-04,0.0867
600143.SH,2013-01-04,0.1924
600150.SH,2013-01-04,0.2427
600153.SH,2013-01-04,0.1785
600157.SH,2013-01-04,0.1318
600160.SH,2013-01-04,0.1258
600166.SH,2013-01-04,0.1794
600169.SH,2013-01-04,0.121
600170.SH,2013-01-04,0.1035
600177.SH,2013-01-04,0.2052
600188.SH,2013-01-04,0.2075
600196.SH,2013-01-04,0.2274
600208.SH,2013-01-04,0.2012
600216.SH,2013-01-04,0.1039
600219.SH,2013-01-04,0.1538
600221.SH,2013-01-04,0.0956
600252.SH,2013-01-04,0.1544
600256.SH,2013-01-04,0.6499
600259.SH,2013-01-04,0.1438
600266.SH,2013-01-04,0.1255
600267.SH,2013-01-04,0.1387
600271.SH,2013-01-04,0.1552
600276.SH,2013-01-04,0.3402
600309.SH,2013-01-04,0.3169
600315.SH,2013-01-04,0.2948
600316.SH,2013-01-04,0.1132
600331.SH,2013-01-04,0.1083
600340.SH,2013-01-04,0.1935
600348.SH,2013-01-04,0.3322
600352.SH,2013-01-04,0.1193
600362.SH,2013-01-04,0.4043
600369.SH,2013-01-04,0.1983
600372.SH,2013-01-04,0.081
600376.SH,2013-01-04,0.1904
600383.SH,2013-01-04,0.6142
600395.SH,2013-01-04,0.1619
600406.SH,2013-01-04,0.2855
600415.SH,2013-01-04,0.1727
600432.SH,2013-01-04,0.1058
600456.SH,2013-01-04,0.0719
600489.SH,2013-01-04,0.4603
600497.SH,2013-01-04,0.1854
600498.SH,2013-01-04,0.1025
600508.SH,2013-01-04,0.0892
600516.SH,2013-01-04,0.1117
600518.SH,2013-01-04,0.3987
600519.SH,2013-01-04,1.6602
600528.SH,2013-01-04,0.1001
600535.SH,2013-01-04,0.3088
600546.SH,2013-01-04,0.0772
600547.SH,2013-01-04,0.5105
600549.SH,2013-01-04,0.2058
600550.SH,2013-01-04,0.089
600582.SH,2013-01-04,0.1049
600583.SH,2013-01-04,0.2194
600585.SH,2013-01-04,0.7298
600588.SH,2013-01-04,0.0924
600598.SH,2013-01-04,0.1088
600600.SH,2013-01-04,0.223
600637.SH,2013-01-04,0.1725
600642.SH,2013-01-04,0.2406
600649.SH,2013-01-04,0.1581
600655.SH,2013-01-04,0.1566
600660.SH,2013-01-04,0.2357
600664.SH,2013-01-04,0.1134
600674.SH,2013-01-04,0.1593
600690.SH,2013-01-04,0.4177
600694.SH,2013-01-04,0.1902
600703.SH,2013-01-04,0.1872
600718.SH,2013-01-04,0.1245
600739.SH,2013-01-04,0.3923
600741.SH,2013-01-04,0.2176
600770.SH,2013-01-04,0.091
600779.SH,2013-01-04,0.1282
600783.SH,2013-01-04,0.0466
600795.SH,2013-01-04,0.3881
600804.SH,2013-01-04,0.1539
600809.SH,2013-01-04,0.201
600811.SH,2013-01-04,0.1394
600827.SH,2013-01-04,0.1282
600832.SH,2013-01-04,0.1702
600837.SH,2013-01-04,1.604
600839.SH,2013-01-04,0.147
600859.SH,2013-01-04,0.1101
600863.SH,2013-01-04,0.1101
600873.SH,2013-01-04,0.0832
600875.SH,2013-01-04,0.1756
600881.SH,2013-01-04,0.1834
600886.SH,2013-01-04,0.1579
600887.SH,2013-01-04,0.6903
600893.SH,2013-01-04,0.1336
600895.SH,2013-01-04,0.1037
600900.SH,2013-01-04,0.6608
600970.SH,2013-01-04,0.1032
600971.SH,2013-01-04,0.1226
600997.SH,2013-01-04,0.1215
600999.SH,2013-01-04,0.4687
601001.SH,2013-01-04,0.1194
601006.SH,2013-01-04,0.7835
601009.SH,2013-01-04,0.365
601018.SH,2013-01-04,0.1884
601088.SH,2013-01-04,1.6038
601098.SH,2013-01-04,0.0914
601099.SH,2013-01-04,0.0861
601101.SH,2013-01-04,0.1221
601106.SH,2013-01-04,0.14
601111.SH,2013-01-04,0.2805
601117.SH,2013-01-04,0.3046
601118.SH,2013-01-04,0.131
601158.SH,2013-01-04,0.0981
601166.SH,2013-01-04,2.4492
601168.SH,2013-01-04,0.2946
601169.SH,2013-01-04,0.9487
601179.SH,2013-01-04,0.1175
601186.SH,2013-01-04,0.3794
601216.SH,2013-01-04,0.0453
601233.SH,2013-01-04,0.0405
601238.SH,2013-01-04,0.0249
601258.SH,2013-01-04,0.0519
601288.SH,2013-01-04,1.4055
601299.SH,2013-01-04,0.3716
601318.SH,2013-01-04,3.0494
601328.SH,2013-01-04,1.9185
601333.SH,2013-01-04,0.1643
601336.SH,2013-01-04,0.0884
601369.SH,2013-01-04,0.0857
601377.SH,2013-01-04,0.3654
601390.SH,2013-01-04,0.319
601398.SH,2013-01-04,1.2599
601555.SH,2013-01-04,0.0924
601558.SH,2013-01-04,0.0828
601600.SH,2013-01-04,0.2887
601601.SH,2013-01-04,1.3943
601607.SH,2013-01-04,0.2045
601618.SH,2013-01-04,0.2108
601628.SH,2013-01-04,0.6259
601633.SH,2013-01-04,0.1765
601666.SH,2013-01-04,0.1934
601668.SH,2013-01-04,1.1447
601669.SH,2013-01-04,0.2789
601688.SH,2013-01-04,0.418
601699.SH,2013-01-04,0.3795
601717.SH,2013-01-04,0.1621
601766.SH,2013-01-04,0.3529
601788.SH,2013-01-04,0.3706
601800.SH,2013-01-04,0.1215
601808.SH,2013-01-04,0.1891
601818.SH,2013-01-04,0.7195
601857.SH,2013-01-04,0.6099
601866.SH,2013-01-04,0.1159
601888.SH,2013-01-04,0.1377
601898.SH,2013-01-04,0.2748
601899.SH,2013-01-04,0.5816
601901.SH,2013-01-04,0.2575
601918.SH,2013-01-04,0.103
601928.SH,2013-01-04,0.099
601933.SH,2013-01-04,0.1094
601939.SH,2013-01-04,0.8711
601958.SH,2013-01-04,0.2184
601988.SH,2013-01-04,0.3843
601989.SH,2013-01-04,0.403
601992.SH,2013-01-04,0.1887
601998.SH,2013-01-04,0.2297
000001.SZ,2012-07-02,0.787
000002.SZ,2012-07-02,1.763
000009.SZ,2012-07-02,0.221
000012.SZ,2012-07-02,0.24
000021.SZ,2012-07-02,0.072
000024.SZ,2012-07-02,0.349
000039.SZ,2012-07-02,0.232
000046.SZ,2012-07-02,0.124
000059.SZ,2012-07-02,0.096
000060.SZ,2012-07-02,0.251
000061.SZ,2012-07-02,0.132
000063.SZ,2012-07-02,0.558
000069.SZ,2012-07-02,0.481
000100.SZ,2012-07-02,0.347
000157.SZ,2012-07-02,0.907
000338.SZ,2012-07-02,0.456
000401.SZ,2012-07-02,0.152
000402.SZ,2012-07-02,0.323
000422.SZ,2012-07-02,0.18
000423.SZ,2012-07-02,0.435
000425.SZ,2012-07-02,0.359
000527.SZ,2012-07-02,0.459
000528.SZ,2012-07-02,0.197
000538.SZ,2012-07-02,0.422
000559.SZ,2012-07-02,0.08
000562.SZ,2012-07-02,0.202
000568.SZ,2012-07-02,0.605
000581.SZ,2012-07-02,0.217
000623.SZ,2012-07-02,0.252
000625.SZ,2012-07-02,0.179
000629.SZ,2012-07-02,0.386
000630.SZ,2012-07-02,0.277
000651.SZ,2012-07-02,0.887
000680.SZ,2012-07-02,0.106
000686.SZ,2012-07-02,0.088
000703.SZ,2012-07-02,0.119
000709.SZ,2012-07-02,0.234
000718.SZ,2012-07-02,0.14
000725.SZ,2012-07-02,0.33
000728.SZ,2012-07-02,0.218
000729.SZ,2012-07-02,0.188
000758.SZ,2012-07-02,0.183
000768.SZ,2012-07-02,0.197
000776.SZ,2012-07-02,0.539
000778.SZ,2012-07-02,0.131
000780.SZ,2012-07-02,0.086
000783.SZ,2012-07-02,0.302
000792.SZ,2012-07-02,0.434
000800.SZ,2012-07-02,0.168
000807.SZ,2012-07-02,0.111
000825.SZ,2012-07-02,0.163
000839.SZ,2012-07-02,0.129
000858.SZ,2012-07-02,1.268
000869.SZ,2012-07-02,0.19
000876.SZ,2012-07-02,0.161
000878.SZ,2012-07-02,0.256
000895.SZ,2012-07-02,0.379
000898.SZ,2012-07-02,0.147
000933.SZ,2012-07-02,0.188
000937.SZ,2012-07-02,0.217
000960.SZ,2012-07-02,0.182
000961.SZ,2012-07-02,0.09
000968.SZ,2012-07-02,0.08
000969.SZ,2012-07-02,0.13
000983.SZ,2012-07-02,0.498
000999.SZ,2012-07-02,0.178
002001.SZ,2012-07-02,0.157
002007.SZ,2012-07-02,0.147
002024.SZ,2012-07-02,0.731
002038.SZ,2012-07-02,0.152
002069.SZ,2012-07-02,0.125
002073.SZ,2012-07-02,0.101
002081.SZ,2012-07-02,0.245
002092.SZ,2012-07-02,0.144
002106.SZ,2012-07-02,0.173
002122.SZ,2012-07-02,0.078
002128.SZ,2012-07-02,0.107
002142.SZ,2012-07-02,0.235
002146.SZ,2012-07-02,0.126
002155.SZ,2012-07-02,0.212
002202.SZ,2012-07-02,0.21
002241.SZ,2012-07-02,0.257
002299.SZ,2012-07-02,0.109
002304.SZ,2012-07-02,0.907
002310.SZ,2012-07-02,0.144
002344.SZ,2012-07-02,0.089
002353.SZ,2012-07-02,0.179
002378.SZ,2012-07-02,0.056
002385.SZ,2012-07-02,0.167
002399.SZ,2012-07-02,0.07
002405.SZ,2012-07-02,0.085
002415.SZ,2012-07-02,0.228
002422.SZ,2012-07-02,0.231
002431.SZ,2012-07-02,0.083
002493.SZ,2012-07-02,0.069
002500.SZ,2012-07-02,0.12
002570.SZ,2012-07-02,0.036
002594.SZ,2012-07-02,0.032
002603.SZ,2012-07-02,0.062
600000.SH,2012-07-02,1.837
600005.SH,2012-07-02,0.218
600009.SH,2012-07-02,0.247
600010.SH,2012-07-02,0.259
600011.SH,2012-07-02,0.41
600015.SH,2012-07-02,0.654
600016.SH,2012-07-02,2.74
600019.SH,2012-07-02,0.456
600022.SH,2012-07-02,0.099
600028.SH,2012-07-02,0.538
600029.SH,2012-07-02,0.332
600030.SH,2012-07-02,1.756
600031.SH,2012-07-02,0.854
600036.SH,2012-07-02,2.721
600037.SH,2012-07-02,0.097
600048.SH,2012-07-02,1.008
600050.SH,2012-07-02,0.643
600058.SH,2012-07-02,0.197
600062.SH,2012-07-02,0.137
600066.SH,2012-07-02,0.21
600068.SH,2012-07-02,0.278
600085.SH,2012-07-02,0.231
600089.SH,2012-07-02,0.36
600096.SH,2012-07-02,0.077
600100.SH,2012-07-02,0.27
600104.SH,2012-07-02,0.585
600108.SH,2012-07-02,0.14
600109.SH,2012-07-02,0.117
600111.SH,2012-07-02,1.206
600115.SH,2012-07-02,0.198
600118.SH,2012-07-02,0.115
600123.SH,2012-07-02,0.249
600125.SH,2012-07-02,0.154
600132.SH,2012-07-02,0.129
600143.SH,2012-07-02,0.223
600150.SH,2012-07-02,0.26
600153.SH,2012-07-02,0.193
600160.SH,2012-07-02,0.119
600166.SH,2012-07-02,0.197
600169.SH,2012-07-02,0.121
600170.SH,2012-07-02,0.101
600177.SH,2012-07-02,0.23
600183.SH,2012-07-02,0.073
600188.SH,2012-07-02,0.229
600196.SH,2012-07-02,0.255
600208.SH,2012-07-02,0.155
600216.SH,2012-07-02,0.14
600219.SH,2012-07-02,0.158
600221.SH,2012-07-02,0.116
600252.SH,2012-07-02,0.205
600256.SH,2012-07-02,0.582
600259.SH,2012-07-02,0.169
600266.SH,2012-07-02,0.136
600267.SH,2012-07-02,0.179
600271.SH,2012-07-02,0.206
600276.SH,2012-07-02,0.362
600307.SH,2012-07-02,0.058
600309.SH,2012-07-02,0.298
600315.SH,2012-07-02,0.253
600316.SH,2012-07-02,0.115
600320.SH,2012-07-02,0.15
600331.SH,2012-07-02,0.134
600348.SH,2012-07-02,0.375
600352.SH,2012-07-02,0.121
600362.SH,2012-07-02,0.403
600369.SH,2012-07-02,0.265
600372.SH,2012-07-02,0.143
600376.SH,2012-07-02,0.2
600383.SH,2012-07-02,0.603
600395.SH,2012-07-02,0.182
600406.SH,2012-07-02,0.355
600415.SH,2012-07-02,0.217
600418.SH,2012-07-02,0.094
600432.SH,2012-07-02,0.109
600456.SH,2012-07-02,0.083
600489.SH,2012-07-02,0.43
600497.SH,2012-07-02,0.19
600498.SH,2012-07-02,0.118
600500.SH,2012-07-02,0.099
600508.SH,2012-07-02,0.106
600516.SH,2012-07-02,0.11
600518.SH,2012-07-02,0.484
600519.SH,2012-07-02,2.037
600528.SH,2012-07-02,0.099
600535.SH,2012-07-02,0.283
600546.SH,2012-07-02,0.084
600547.SH,2012-07-02,0.481
600549.SH,2012-07-02,0.247
600550.SH,2012-07-02,0.122
600583.SH,2012-07-02,0.239
600585.SH,2012-07-02,0.595
600588.SH,2012-07-02,0.149
600595.SH,2012-07-02,0.086
600598.SH,2012-07-02,0.109
600600.SH,2012-07-02,0.268
600642.SH,2012-07-02,0.267
600649.SH,2012-07-02,0.169
600655.SH,2012-07-02,0.184
600660.SH,2012-07-02,0.216
600664.SH,2012-07-02,0.129
600674.SH,2012-07-02,0.137
600690.SH,2012-07-02,0.381
600694.SH,2012-07-02,0.197
600703.SH,2012-07-02,0.203
600718.SH,2012-07-02,0.151
600739.SH,2012-07-02,0.426
600741.SH,2012-07-02,0.175
600770.SH,2012-07-02,0.104
600779.SH,2012-07-02,0.185
600783.SH,2012-07-02,0.072
600795.SH,2012-07-02,0.418
600804.SH,2012-07-02,0.162
600809.SH,2012-07-02,0.213
600811.SH,2012-07-02,0.151
600812.SH,2012-07-02,0.108
600827.SH,2012-07-02,0.172
600832.SH,2012-07-02,0.173
600837.SH,2012-07-02,1.581
600839.SH,2012-07-02,0.157
600859.SH,2012-07-02,0.129
600863.SH,2012-07-02,0.119
600873.SH,2012-07-02,0.112
600875.SH,2012-07-02,0.243
600881.SH,2012-07-02,0.208
600887.SH,2012-07-02,0.662
600893.SH,2012-07-02,0.143
600895.SH,2012-07-02,0.134
600900.SH,2012-07-02,0.664
600970.SH,2012-07-02,0.092
600971.SH,2012-07-02,0.142
600997.SH,2012-07-02,0.131
600999.SH,2012-07-02,0.55
601001.SH,2012-07-02,0.148
601006.SH,2012-07-02,0.843
601009.SH,2012-07-02,0.359
601018.SH,2012-07-02,0.198
601088.SH,2012-07-02,1.479
601098.SH,2012-07-02,0.107
601099.SH,2012-07-02,0.084
601101.SH,2012-07-02,0.139
601106.SH,2012-07-02,0.168
601111.SH,2012-07-02,0.314
601117.SH,2012-07-02,0.227
601118.SH,2012-07-02,0.171
601158.SH,2012-07-02,0.115
601166.SH,2012-07-02,1.986
601168.SH,2012-07-02,0.333
601169.SH,2012-07-02,0.871
601179.SH,2012-07-02,0.139
601186.SH,2012-07-02,0.275
601216.SH,2012-07-02,0.055
601233.SH,2012-07-02,0.051
601258.SH,2012-07-02,0.065
601268.SH,2012-07-02,0.042
601288.SH,2012-07-02,1.32
601299.SH,2012-07-02,0.332
601318.SH,2012-07-02,3.133
601328.SH,2012-07-02,2.09
601333.SH,2012-07-02,0.169
601336.SH,2012-07-02,0.114
601369.SH,2012-07-02,0.092
601377.SH,2012-07-02,0.332
601390.SH,2012-07-02,0.263
601398.SH,2012-07-02,1.235
601555.SH,2012-07-02,0.107
601558.SH,2012-07-02,0.116
601566.SH,2012-07-02,0.097
601600.SH,2012-07-02,0.362
601601.SH,2012-07-02,1.436
601607.SH,2012-07-02,0.21
