,tradedate,tradecode,tradename,windhy,mv,weight,tradestatus,changepctbefore,changepctafter
492,2016-12-12,600600.SH,青岛啤酒,日常消费,401.3769883945,0.0906,剔除,-4.346426271732129,-2.2615535889872196
493,2016-12-12,601106.SH,中国一重,工业,358.2824,0.1701,剔除,-8.514190317195315,-7.167235494880542
494,2016-12-12,600998.SH,九州通,日常消费,321.828638104,0.0703,剔除,-5.466860183841327,0.4506760140210453
495,2016-12-12,300003.SZ,乐普医疗,医疗保健,306.868371744,0.1687,剔除,-6.7796610169491345,-4.5310853530031725
496,2016-12-12,601117.SH,中国化学,材料,305.846,0.1402,剔除,-4.615384615384621,-0.31496062992124596
497,2016-12-12,601098.SH,中南传媒,可选消费,305.6792,0.1388,剔除,-6.380638063806376,-5.53047404063205
498,2016-12-12,000883.SZ,湖北能源,公用事业,301.9456561504,0.1004,剔除,-3.933747412008304,-2.083333333333315
499,2016-12-12,002294.SZ,信立泰,医疗保健,295.9179264,0.0974,剔除,-5.067114093959734,-0.10380622837368181
500,2016-12-12,600098.SH,广州发展,公用事业,287.06849755739995,0.0914,剔除,2.233009708737832,-0.7421150278293154
501,2016-12-12,601179.SH,中国西电,工业,286.0242352416,0.1308,剔除,-4.452054794520544,-0.3502626970227629
502,2016-12-12,600642.SH,申能股份,公用事业,267.6598529808,0.1454,剔除,-3.4482758620689724,-2.1594684385382146
503,2016-12-12,000999.SZ,华润三九,医疗保健,245.60601,0.1097,剔除,-5.9947545897339864,-5.723006486074023
504,2016-12-12,000825.SZ,太钢不锈,材料,235.8246587544,0.1009,剔除,-0.48076923076925127,-1.1961722488038173
505,2016-12-12,002422.SZ,科伦药业,医疗保健,234.0,0.1575,剔除,-5.960648148148162,-3.370786516853941
506,2016-12-12,600317.SH,营口港(退市),工业,220.72872040229998,0.0743,剔除,-4.213483146067409,-1.424501424501412
507,2016-12-12,002399.SZ,海普瑞,医疗保健,220.00638058560003,0.0723,剔除,-3.3424657534246505,-0.6128133704735528
508,2016-12-12,600022.SH,山东钢铁,材料,217.2469077498,0.0466,剔除,-1.526717557251911,-3.018867924528301
509,2016-12-12,000729.SZ,燕京啤酒,日常消费,197.8614617382,0.1114,剔除,-5.898123324396787,-5.585831062670299
510,2016-12-12,601016.SH,节能风电,公用事业,196.765766,0.0216,剔除,-6.791338582677165,-4.637096774193528
511,2016-12-12,600578.SH,京能电力,公用事业,195.31267635420002,0.0645,剔除,-4.729729729729748,-3.424657534246578
512,2016-12-12,600863.SH,内蒙华电,公用事业,182.9439675,0.0997,剔除,-4.255319148936176,-1.8575851393188847
513,2016-12-12,002797.SZ,第一创业,金融,754.3294,0.091,纳入,-8.956406869220611,-7.874434690077148
514,2016-12-12,000938.SZ,紫光股份,信息技术,605.6823674382,0.091,纳入,-5.9708737864077595,-5.944625407166127
515,2016-12-12,600482.SH,中国动力,工业,565.5848715744,0.115,纳入,1.5615240474703196,-7.889252753795784
516,2016-12-12,300072.SZ,三聚环保,工业,538.455310575,0.298,纳入,-5.246589716684147,0.042185192997257204
517,2016-12-12,600297.SH,广汇汽车,可选消费,458.7334165452,0.153,纳入,-3.0232558139534738,-3.797468354430389
518,2016-12-12,601611.SH,中国核建,工业,422.8875,0.098,纳入,-12.493210211841399,-5.449275362318851
519,2016-12-12,002310.SZ,东方园林,工业,386.6108426264,0.165,纳入,1.4044943820224587,-7.617728531855961
520,2016-12-12,300033.SZ,同花顺,金融,367.4496,0.161,纳入,-12.696385234385,-2.867627072574086
521,2016-12-12,002466.SZ,天齐锂业,材料,357.991992,0.21,纳入,-5.288082083662182,-8.0501829587036
522,2016-12-12,002085.SZ,万丰奥威,可选消费,357.0081074988,0.196,纳入,-2.1967049425861362,-4.977821586988651
523,2016-12-12,000627.SZ,天茂集团,金融,335.62453180079996,0.106,纳入,-2.595797280593326,-3.5194174757281482
524,2016-12-12,002426.SZ,胜利精密,信息技术,323.3104940205,0.154,纳入,-0.31645569620255554,-12.02854230377165
525,2016-12-12,000983.SZ,山西焦煤,能源,291.80112,0.145,纳入,-6.747230614300104,-5.578093306288023
526,2016-12-12,601877.SH,正泰电器,工业,290.2781222,0.086,纳入,1.757631822386685,-5.618466898954688
527,2016-12-12,300182.SZ,捷成股份,信息技术,285.97138482959997,0.115,纳入,-0.7117437722419906,-5.498281786941583
528,2016-12-12,000718.SZ,苏宁环球,房地产,284.6488928192,0.114,纳入,1.0775862068965747,-5.12562814070352
529,2016-12-12,600754.SH,锦江酒店,可选消费,279.334265904,0.051,纳入,-3.3476963871395538,-2.892427689307775
530,2016-12-12,002074.SZ,国轩高科,工业,270.879785,0.148,纳入,-3.6771579931442866,-4.4286156704862245
531,2016-12-12,601155.SH,新城控股,房地产,270.1745086456,0.115,纳入,-1.6447368421052544,4.930156121610496
532,2016-12-12,002131.SZ,利欧股份,可选消费,265.10525778000004,0.111,纳入,-2.941176470588247,-5.21382542472174
533,2016-12-12,600498.SH,烽火通信,信息技术,263.0330236524,0.143,纳入,-3.5673187571921727,-1.4570552147239346
534,2016-12-12,000008.SZ,神州高铁,工业,256.19119201909996,0.084,纳入,-7.3778664007976165,-5.71715145436309
535,2016-12-12,002714.SZ,牧原股份,日常消费,254.5083188716,0.105,纳入,-0.5252525252525286,-1.9115890083632014
536,2016-12-12,601127.SH,小康股份,可选消费,250.0785,0.052,纳入,0.0,0.0
537,2016-12-12,000671.SZ,阳光城,房地产,240.97936224249997,0.098,纳入,-4.952076677316297,-3.9024390243902474
538,2016-12-12,002299.SZ,圣农发展,日常消费,238.8435,0.102,纳入,-7.247627264883516,-5.795206971677547
539,2016-12-12,002174.SZ,游族网络,信息技术,225.320015772,0.099,纳入,-7.822410147991543,-6.548933038999271
540,2016-12-12,600654.SH,ST中安,信息技术,224.14376730239997,0.146,纳入,-6.8763326226013,-9.266007287870902
541,2016-12-12,000555.SZ,神州信息,信息技术,205.58986918399998,0.064,纳入,-11.005164878824003,-7.0850202429149745
542,2016-12-12,002049.SZ,紫光国微,信息技术,194.18174976,0.13,纳入,-5.7437407952872,-7.628622117090478
543,2016-06-13,601238.SH,广汽集团,可选消费,1421.4959394273,0.1569,剔除,-6.989473684210534,-1.790393013100433
544,2016-06-13,603288.SH,海天味业,日常消费,795.3656994,0.0976,剔除,-2.1963394342761955,-1.8102581293999442
545,2016-06-13,601158.SH,重庆水务,公用事业,300.96,0.047,剔除,-5.429833063040435,-1.6975308641975273
546,2016-06-13,600549.SH,厦门钨业,材料,293.7554984,0.1512,剔除,-6.216183132242536,1.5769626328419495
547,2016-06-13,000539.SZ,粤电力A,公用事业,267.764483286,0.0563,剔除,-3.2258064516128893,-3.0303030303030165
548,2016-06-13,600350.SH,山东高速,工业,251.6239743211,0.043,剔除,-2.9684601113172393,-2.2346368715083775
549,2016-06-13,601231.SH,环旭电子,信息技术,218.897912148,0.0414,剔除,-13.047119094712345,-4.1292639138240546
550,2016-06-13,000983.SZ,山西焦煤,能源,217.4328,0.1419,剔除,-9.44881889763779,-1.2195121951219634
551,2016-06-13,000629.SZ,攀钢钒钛,材料,205.2949342278,0.1226,剔除,0.0,0.0
552,2016-06-13,601969.SH,海南矿业,材料,199.547023,0.0272,剔除,-3.866906474820153,2.906448683015439
553,2016-06-13,002038.SZ,双鹭药业,医疗保健,198.89496,0.1436,剔除,-0.37735849056602655,-1.1258955987717423
554,2016-06-13,000581.SZ,威孚高科,可选消费,192.70955887,0.1052,剔除,3.2432432432432545,1.1282051282051286
555,2016-06-13,002353.SZ,杰瑞股份,能源,188.50566562560002,0.1107,剔除,1.4956162970603426,-4.119850187265928
556,2016-06-13,601699.SH,潞安环能,能源,180.9802566,0.0932,剔除,-7.208588957055206,-2.8301886792453046
557,2016-06-13,600315.SH,上海家化,日常消费,180.03397684810002,0.1785,剔除,-3.5740072202166018,-0.36496350364964014
558,2016-06-13,000937.SZ,冀中能源,能源,178.444115925,0.0672,剔除,-5.430711610486904,-3.2258064516128893
559,2016-06-13,600166.SH,福田汽车,可选消费,177.09198574949997,0.1088,剔除,-4.667863554757634,2.1897810218977964
560,2016-06-13,600633.SH,浙数文化,可选消费,169.92512537,0.11,剔除,-7.801418439716312,-6.681658860673312
561,2016-06-13,000598.SZ,兴蓉环境,公用事业,153.4916361428,0.1145,剔除,-4.283054003724407,-2.443609022556381
562,2016-06-13,002375.SZ,亚厦股份,工业,145.1829050128,0.0919,剔除,-6.792777300086006,-1.1494252873563315
563,2016-06-13,600717.SH,天津港,工业,144.197621232,0.0894,剔除,-3.798882681564242,0.9049773755656076
564,2016-06-13,000400.SZ,许继电气,工业,142.7791469544,0.1051,剔除,-2.8806584362139787,3.242885506287241
565,2016-06-13,002410.SZ,广联达,信息技术,137.1218375275,0.106,剔除,-5.93657285048611,-4.144282425172674
566,2016-06-13,000831.SZ,五矿稀土,材料,135.4607682761,0.1323,剔除,-13.579474342928666,-3.8514442916093405
567,2016-06-13,600606.SH,绿地控股,房地产,1390.8200462055,0.046,纳入,-0.4355400696864242,-4.851063829787239
568,2016-06-13,002027.SZ,分众传媒,可选消费,1307.90397495,0.118,纳入,0.6048387096774244,-7.968503937007876
569,2016-06-13,600061.SH,国投资本,金融,606.2102961033,0.232,纳入,-4.979733642154017,1.5706806282722363
570,2016-06-13,600871.SH,石化油服,能源,540.249650009,0.081,纳入,-4.738154613466339,-4.260651629072676
571,2016-06-13,600685.SH,中船防务,工业,343.7647511296,0.073,纳入,-4.364923318914671,-4.459352801894234
572,2016-06-13,600074.SH,退市保千(退市),信息技术,342.18072,0.161,纳入,5.024769992922851,-0.06561679790025865
573,2016-06-13,002152.SZ,广电运通,信息技术,277.21682408,0.156,纳入,4.581551618814905,0.0
574,2016-06-13,600816.SH,ST安信,金融,276.8107690992,0.175,纳入,-5.953096812988557,-0.723327305605781
575,2016-06-13,002183.SZ,怡亚通,工业,268.676022272,0.212,纳入,-6.020558002936848,-0.07199424046075986
576,2016-06-13,000839.SZ,中信国安,可选消费,265.6074336454,0.274,纳入,-9.941520467836252,-6.163655685441027
577,2016-06-13,300168.SZ,万达信息,信息技术,265.23102464640004,0.218,纳入,4.89680291380008,-4.862638125491259e-06
578,2016-06-13,600446.SH,金证股份,信息技术,261.44147445,0.211,纳入,-6.843201428146384,-4.152249134948082
579,2016-06-13,600704.SH,物产中大,工业,257.51752291099996,0.126,纳入,-5.048859934853422,-0.4019292604501512
580,2016-06-13,600666.SH,ST瑞德,工业,248.61027148999997,0.094,纳入,-1.3694461351186904,-0.8340523439747005
581,2016-06-13,600376.SH,首开股份,房地产,234.51450750000004,0.146,纳入,-1.413760603204517,3.317972350230436
582,2016-06-13,002424.SZ,贵州百灵,医疗保健,226.07424,0.085,纳入,-3.0266343825665953,-3.5882352941176365
583,2016-06-13,600737.SH,中粮糖业,日常消费,217.08849719900002,0.139,纳入,-1.21381886087768,6.896551724137923
584,2016-06-13,000977.SZ,浪潮信息,信息技术,215.0456400528,0.165,纳入,-9.23660902572755,-5.914893617021266
585,2016-06-13,600098.SH,广州发展,公用事业,212.9159511798,0.075,纳入,-4.406364749082014,-2.3284313725490224
586,2016-06-13,600037.SH,歌华有线,可选消费,205.28723789,0.124,纳入,-2.511566424322542,-3.2509752925877877
587,2016-06-13,600022.SH,山东钢铁,材料,198.7219776316,0.047,纳入,-3.673469387755113,-1.2345679012345845
588,2016-06-13,300085.SZ,银之杰,信息技术,188.86369597470002,0.096,纳入,-14.165890027958994,-9.674267100977186
589,2016-06-13,002568.SZ,百润股份,日常消费,188.16,0.046,纳入,-9.287257019438455,-6.211180124223603
590,2016-06-13,600582.SH,天地科技,工业,185.4087823616,0.087,纳入,-5.285412262156441,-4.468085106382979
591,2015-12-30,000024.SZ,招商地产(退市),房地产,1043.26005537,0.4,剔除,0.0,
592,2015-12-30,001979.SZ,招商蛇口,房地产,1715.7366834481998,0.471,纳入,,-15.832614322691974
593,2015-12-14,000839.SZ,中信国安,可选消费,366.42536743169995,0.24,剔除,0.0,0.0
594,2015-12-14,002310.SZ,东方园林,工业,257.12067529029997,0.21,剔除,-26.051639106469395,4.038461538461546
595,2015-12-14,002653.SZ,海思科,医疗保健,231.717915,0.05,剔除,-6.33187772925764,5.547652916073975
596,2015-12-14,600516.SH,方大炭素,材料,222.4593529132,0.15,剔除,-4.9926578560939845,4.14012738853502
597,2015-12-14,601929.SH,吉视传媒,可选消费,196.2915552152,0.13,剔除,-3.0721966205837226,2.7375201288244666
598,2015-12-14,000960.SZ,锡业股份,材料,195.04729651,0.1,剔除,3.677621283255106,13.639968279143556
599,2015-12-14,000878.SZ,云南铜业,材料,190.64727848,0.09,剔除,18.79964695498677,20.66993464052289
600,2015-12-14,600277.SH,亿利洁能,材料,189.7347266,0.11,剔除,-2.3655913978494647,4.295154185022021
601,2015-12-14,002344.SZ,海宁皮城,房地产,189.728,0.1,剔除,-9.84566258648215,-4.9425287356321785
602,2015-12-14,600597.SH,光明乳业,日常消费,188.04129371919998,0.1,剔除,-2.488832163369492,4.626569729015206
603,2015-12-14,600497.SH,驰宏锌锗,材料,185.26601487899998,0.11,剔除,5.308056872037903,8.10546875
604,2015-12-14,002051.SZ,中工国际,工业,184.7696638826,0.1,剔除,2.974137931034493,8.888888888888879
605,2015-12-14,601168.SH,西部矿业,材料,177.2952,0.15,剔除,3.1900138696255187,7.464788732394356
606,2015-12-14,002001.SZ,新和成,医疗保健,174.8803914,0.09,剔除,-3.4275405892964517,4.417413572343154
607,2015-12-14,600316.SH,洪都航空,工业,164.577780504,0.11,剔除,-3.974895397489542,4.425569959767528
608,2015-12-14,600348.SH,华阳股份,能源,160.4135,0.09,剔除,0.15015015015016342,3.2710280373831724
609,2015-12-14,000970.SZ,中科三环,材料,154.66704,0.13,剔除,-0.8196721311475419,2.1483021483021503
610,2015-12-14,002570.SZ,贝因美,日常消费,146.015856,0.08,剔除,-3.186440677966096,9.85507246376811
611,2015-12-14,600809.SH,山西汾酒,日常消费,145.895432821,0.05,剔除,-2.1486643437862885,9.981851179673317
612,2015-12-14,600108.SH,亚盛集团,日常消费,143.4876444177,0.12,剔除,-6.11464968152865,5.270457697642161
613,2015-12-14,601211.SH,国泰君安,金融,2000.0375,0.371,纳入,12.865748709122204,3.98520953163517
614,2015-12-14,601985.SH,中国核电,公用事业,1517.629425,0.453,纳入,-0.10245901639344135,5.396825396825422
615,2015-12-14,601238.SH,广汽集团,可选消费,1413.7739153109003,0.126,纳入,-0.5432322317790783,6.8343616516373995
616,2015-12-14,002739.SZ,万达电影,可选消费,1198.288,0.15,纳入,-4.225226031689189,27.98039215686272
617,2015-12-14,601198.SH,东兴证券,金融,757.7104,0.153,纳入,19.086973632428172,16.575790621592134
618,2015-12-14,600959.SH,江苏有线,可选消费,636.465266985,0.125,纳入,-0.3741814780168218,4.887398179204605
619,2015-12-14,601718.SH,际华集团,可选消费,470.1683,0.18,纳入,0.0,7.374890254609312
620,2015-12-14,000540.SZ,中天金融,房地产,462.862072965,0.16,纳入,3.5645472061657024,-4.065040650406515
621,2015-12-14,600895.SH,张江高科,房地产,439.0534874249999,0.227,纳入,-4.481132075471683,4.5373980857851715
622,2015-12-14,300144.SZ,宋城演艺,可选消费,414.25331467949997,0.165,纳入,-5.515665796344649,10.03794411866159
623,2015-12-14,601872.SH,招商轮船,工业,394.2796835328,0.153,纳入,3.0470914127423976,0.4109589041095818
624,2015-12-14,603885.SH,吉祥航空,工业,391.352,0.047,纳入,-0.4910456383593109,5.566134466090511
625,2015-12-14,300315.SZ,掌趣科技,信息技术,353.8548220032,0.227,纳入,2.1367521367521514,5.096913137114156
626,2015-12-14,600820.SH,隧道股份,工业,345.22175112120004,0.17,纳入,0.0,3.4058656575212787
627,2015-12-14,600021.SH,上海电力,公用事业,329.0918977266,0.128,纳入,-0.5174644243208237,3.8461538461538547
628,2015-12-14,002195.SZ,二三四五,信息技术,324.633264928,0.098,纳入,4.901408450704237,1.154163231657046
629,2015-12-14,600350.SH,山东高速,工业,315.6124802192,0.049,纳入,0.3058103975535076,5.205047318611999
630,2015-12-14,000415.SZ,渤海租赁,金融,311.5676903856,0.163,纳入,-4.252998909487459,2.2144522144522005
631,2015-12-14,601608.SH,中信重工,工业,298.797,0.086,纳入,-4.718217562254267,2.970297029702973
632,2015-12-14,601016.SH,节能风电,公用事业,283.200354,0.031,纳入,-3.862401931200954,4.710375556970048
633,2015-06-15,600058.SH,五矿发展,工业,435.3029397371,0.1,剔除,20.7193816884661,-12.620375063355304
634,2015-06-15,600143.SH,金发科技,材料,402.176,0.19,剔除,-2.7846534653465316,-14.395023611550073
635,2015-06-15,000869.SZ,张裕A,日常消费,390.5773872,0.06,剔除,3.112558812884547,-13.134851138353765
636,2015-06-15,600498.SH,烽火通信,信息技术,379.883100205,0.14,剔除,-2.5367156208277786,-18.667358050298155
637,2015-06-15,600655.SH,豫园股份,可选消费,334.7522882104,0.17,剔除,2.6443367122080286,-18.81065958656343
638,2015-06-15,002603.SZ,以岭药业,医疗保健,325.526742,0.1,剔除,2.374202693125449,-19.682434667548787
639,2015-06-15,600079.SH,人福医药,医疗保健,323.24843173370004,0.18,剔除,-3.177966101694918,-18.865384615384606
640,2015-06-15,600664.SH,哈药股份,医疗保健,321.3701992364,0.1,剔除,23.59882005899705,-7.835581245985878
641,2015-06-15,600436.SH,片仔癀,医疗保健,313.2020740251,0.14,剔除,-6.854066985645934,-18.58019281332165
642,2015-06-15,002400.SZ,省广集团,可选消费,288.69580832930006,0.18,剔除,-3.4785238959467724,-15.04424778761062
643,2015-06-15,000401.SZ,冀东水泥,材料,268.29181217739995,0.07,剔除,5.010548523206748,-16.632124352331612
644,2015-06-15,600395.SH,盘江股份,能源,260.0086473631,0.05,剔除,0.0,0.0
645,2015-06-15,600267.SH,海正药业,医疗保健,258.3763209192,0.1,剔除,2.9626779530588676,-17.618483112099447
646,2015-06-15,600880.SH,博瑞传播,可选消费,251.35704795079997,0.09,剔除,15.469613259668513,-21.474496356622364
647,2015-06-15,603699.SH,纽威股份,工业,247.87499999999997,0.02,剔除,3.9635105379049795,-19.023367285799885
648,2015-06-15,002429.SZ,兆驰股份,可选消费,226.17243157079997,0.08,剔除,-5.8571720140676575e-06,9.985835694051005
649,2015-06-15,002416.SZ,爱施德,信息技术,207.50299622130004,0.04,剔除,0.0,0.0
650,2015-06-15,000536.SZ,华映科技,信息技术,199.37242852740002,0.06,剔除,5.39538714991763,-18.57366771159874
651,2015-06-15,002736.SZ,国信证券,金融,2624.0,0.266,纳入,-5.07267873034708,-13.731060606060607
652,2015-06-15,600958.SH,东方证券,金融,2066.7460049873002,0.261,纳入,-4.491091042226014,-16.394696583375822
653,2015-06-15,601919.SH,中远海控,工业,1506.9004676575,0.329,纳入,-1.2056262558606812,-13.226032190342885
654,2015-06-15,300059.SZ,东方财富,金融,1260.427392,0.645,纳入,-14.791070406410977,-9.310761789600974
655,2015-06-15,300104.SZ,乐视退(退市),信息技术,1224.1838982870001,0.413,纳入,-7.1318264776077385,-23.020979020979027
656,2015-06-15,601788.SH,光大证券,金融,1195.9582,0.318,纳入,-3.9791437980241318,-14.354201917653697
657,2015-06-15,601991.SH,大唐发电,公用事业,1171.283306864,0.206,纳入,-2.9768467475193017,-15.494505494505484
658,2015-06-15,601106.SH,中国一重,工业,1150.688,0.273,纳入,-7.708442579968533,-21.95383789586688
659,2015-06-15,000046.SZ,泛海控股,金融,935.1603747936,0.173,纳入,-3.3898305084745783,-7.990074441687344
660,2015-06-15,600005.SH,武钢股份(退市),,733.8177931321,0.245,纳入,3.120567375886507,-9.184070701370183
661,2015-06-15,000539.SZ,粤电力A,公用事业,635.7218859714999,0.092,纳入,0.0,0.0
662,2015-06-15,601099.SH,太平洋,金融,551.8119961638,0.275,纳入,-7.624113475177308,-14.61586508432231
663,2015-06-15,601021.SH,春秋航空,工业,518.92,0.131,纳入,-6.794070501326854,-11.545886545886553
664,2015-06-15,300002.SZ,神州泰岳,信息技术,507.1459607745,0.157,纳入,8.1779661016949,-25.742942050520078
665,2015-06-15,601969.SH,海南矿业,材料,503.254232,0.032,纳入,-2.6011560693641633,-23.201438848920862
666,2015-06-15,600317.SH,营口港(退市),工业,494.5359014292,0.106,纳入,3.2432432432432323,-9.36675461741424
667,2015-06-15,000712.SZ,锦龙股份,金融,383.2192,0.136,纳入,-14.064697609001408,-18.27586206896552
668,2015-06-15,600717.SH,天津港,工业,343.99757724799997,0.108,纳入,0.4892367906066397,-13.764426489714253
669,2015-05-21,600832.SH,东方明珠(退市),,,0.32,剔除,0.0,
670,2015-05-21,601299.SH,中国北车(退市),,,1.15,剔除,0.0,
671,2015-05-21,000738.SZ,航发控制,工业,394.9029177003,0.16,纳入,9.151361621279275,27.74271115118725
672,2015-05-21,300003.SZ,乐普医疗,医疗保健,384.076,0.19,纳入,20.17276422764227,12.325581395348827
673,2015-01-26,000562.SZ,宏源证券(退市),,1211.58454126,0.58,剔除,0.0,
674,2015-01-26,000166.SZ,申万宏源,金融,2919.3503879805,0.91,纳入,,-14.249363867684462
675,2014-12-15,601991.SH,大唐发电,公用事业,693.4529578138,0.21,剔除,-2.0676691729323404,17.077798861480087
676,2014-12-15,601238.SH,广汽集团,可选消费,564.9947645166001,0.11,剔除,0.34285714285713365,-0.3397508493771184
677,2014-12-15,000012.SZ,南玻A,材料,185.74253262,0.17,剔除,2.6376146788990695,-3.0133928571428714
678,2014-12-15,600895.SH,张江高科,房地产,183.36484271999996,0.13,剔除,2.0689655172413834,11.915269196822598
679,2014-12-15,601139.SH,深圳燃气,公用事业,173.4880105116,0.05,剔除,6.310679611650483,1.1723329425556983
680,2014-12-15,000656.SZ,金科股份,房地产,168.2200154052,0.1,剔除,6.140350877192979,11.12759643916914
681,2014-12-15,600376.SH,首开股份,房地产,163.44271125,0.12,剔除,-4.8302872062663145,6.089309878213811
682,2014-12-15,600219.SH,南山铝业,材料,163.0508460291,0.14,剔除,-1.86263096623982,3.5005834305717576
683,2014-12-15,600403.SH,ST大有,能源,150.1430188456,0.05,剔除,-10.668563300142242,-1.8927444794952675
684,2014-12-15,601918.SH,新集能源,能源,144.29317826,0.09,剔除,-2.108963093145877,-2.076124567474058
685,2014-12-15,000758.SZ,中色股份,材料,133.8192639108,0.11,剔除,-3.548616039744501,4.247660187185032
686,2014-12-15,000718.SZ,苏宁环球,房地产,133.4204742333,0.07,剔除,13.56521739130434,0.3053435114503955
687,2014-12-15,600259.SH,广晟有色,材料,132.8437569928,0.1,剔除,-5.058074185088057,1.5811801002699521
688,2014-12-15,601666.SH,平煤股份,能源,131.7530059956,0.1,剔除,-2.617801047120427,2.645502645502651
689,2014-12-15,000961.SZ,中南建设,房地产,130.91477723460002,0.06,剔除,-6.192468619246839,5.645851154833181
690,2014-12-15,002269.SZ,美邦服饰,可选消费,128.9025,0.06,剔除,9.160958904109595,-3.48742903487429
691,2014-12-15,600062.SH,华润双鹤,医疗保健,128.74592748959998,0.11,剔除,5.23364485981308,-4.785553047404056
692,2014-12-15,600123.SH,兰花科创,能源,110.92704000000002,0.1,剔除,-5.083088954056702,5.338809034907577
693,2014-12-15,600096.SH,云天化,材料,110.649660268,0.07,剔除,0.0,15.408163265306118
694,2014-12-15,600546.SH,山煤国际,能源,110.02631577,0.08,剔除,-5.932203389830526,3.935599284436475
695,2014-12-15,600216.SH,浙江医药,医疗保健,107.9332524,0.11,剔除,4.155374887082197,-2.48667850799289
696,2014-12-15,002106.SZ,莱宝高科,信息技术,102.48450643199999,0.1,剔除,1.0438413361169019,-5.424200278164126
697,2014-12-15,600485.SH,*ST信威(退市),信息技术,1401.0575411344,0.07,纳入,8.04960541149946,15.57139674760526
698,2014-12-15,601727.SH,上海电气,工业,968.18381283,0.19,纳入,0.13262599469494596,12.049861495844883
699,2014-12-15,603288.SH,海天味业,日常消费,636.0753,0.07,纳入,5.775454319143658,-3.691275167785235
700,2014-12-15,600398.SH,海澜之家,可选消费,477.5801673212,0.11,纳入,1.7224880382775254,-3.520456707897235
701,2014-12-15,000898.SZ,鞍钢股份,材料,416.7249319872,0.13,纳入,7.663551401869162,6.598984771573613
702,2014-12-15,300070.SZ,碧水源,工业,407.30639660549997,0.22,纳入,14.09295352323836,-2.554648406636828
703,2014-12-15,600570.SH,恒生电子,信息技术,398.4843411,0.32,纳入,9.284988139613692,3.8543546006232443
704,2014-12-15,300027.SZ,华谊兄弟,可选消费,370.79790391840004,0.27,纳入,2.392344497607657,-8.795220710255547
705,2014-12-15,000559.SZ,万向钱潮,可选消费,311.45116331519995,0.13,纳入,15.69602272727273,-12.063686466625823
706,2014-12-15,000825.SZ,太钢不锈,材料,309.3062553228,0.14,纳入,20.93541202672604,4.460966542750944
707,2014-12-15,002153.SZ,石基信息,信息技术,275.33318399999996,0.1,纳入,15.525291828793787,-0.32110658268494907
708,2014-12-15,300024.SZ,机器人,工业,266.1318528,0.25,纳入,6.415291961246394,2.8155100024697566
709,2014-12-15,300251.SZ,光线传媒,可选消费,250.9480512,0.11,纳入,14.563106796116521,-6.610576923076927
710,2014-12-15,600578.SH,京能电力,公用事业,249.7970636114,0.1,纳入,4.238921001926799,18.063314711359403
711,2014-12-15,300058.SZ,蓝色光标,可选消费,246.79112049,0.15,纳入,8.619957537154988,-5.608974358974372
712,2014-12-15,300124.SZ,汇川技术,工业,244.86680018419997,0.16,纳入,11.82142857142856,-0.6211180124223725
713,2014-12-15,600038.SH,中直股份,工业,241.7444012316,0.08,纳入,-10.595160235447999,-0.768087215064428
714,2014-12-15,300133.SZ,华策影视,可选消费,196.5125190084,0.08,纳入,6.372549019607843,-6.899966985803907
715,2014-12-15,300015.SZ,爱尔眼科,医疗保健,194.6004240338,0.09,纳入,17.754052985369718,-2.3239917976760283
716,2014-12-15,300146.SZ,汤臣倍健,日常消费,193.915824018,0.08,纳入,3.585237258347962,-4.452173913043489
717,2014-12-15,600373.SH,中文传媒,可选消费,178.2079317045,0.08,纳入,4.811715481171541,-4.659014179608379
718,2014-12-15,300017.SZ,网宿科技,信息技术,151.82072699199998,0.13,纳入,7.819113388282473,-8.153078202995022
719,2014-06-16,000046.SZ,泛海控股,金融,194.1414813168,0.13,剔除,-1.8433179723502446,-3.2786885245901676
720,2014-06-16,601099.SH,太平洋,金融,146.1613348764,0.15,剔除,2.306425041186144,-3.5598705501618144
721,2014-06-16,601106.SH,中国一重,工业,125.5296,0.1,剔除,3.225806451612878,0.0
722,2014-06-16,600598.SH,北大荒,日常消费,118.0379459576,0.1,剔除,-0.15037593984963404,1.2084592145015227
723,2014-06-16,600582.SH,天地科技,工业,109.73836799999998,0.09,剔除,2.6106696935300544,-13.015184381778756
724,2014-06-16,002069.SZ,獐子岛,日常消费,101.333487645,0.08,剔除,0.0,0.0
725,2014-06-16,601001.SH,晋控煤业,能源,99.91989,0.08,剔除,0.8445945945945832,-8.571428571428562
726,2014-06-16,002299.SZ,圣农发展,日常消费,98.65047,0.1,剔除,5.8651026392961825,5.763688760806929
727,2014-06-16,601369.SH,陕鼓动力,工业,96.8513207703,0.08,剔除,0.339558573853993,-4.999999999999993
728,2014-06-16,600160.SH,巨化股份,材料,93.4432630716,0.1,剔除,1.976284584980248,-4.890589738892115
729,2014-06-16,000596.SZ,古井贡酒,日常消费,91.45376,0.04,剔除,2.773061686474243,-4.890109890109883
730,2014-06-16,600811.SH,东方集团,日常消费,87.84064320979999,0.15,剔除,2.729044834307981,-4.023227696249954
731,2014-06-16,000703.SZ,恒逸石化,材料,82.9429503094,0.04,剔除,2.1306818181818343,-11.911357340720219
732,2014-06-16,600694.SH,大商股份,可选消费,80.9488607668,0.16,剔除,4.117869285984144,-4.0208748650361725
733,2014-06-16,601717.SH,郑煤机,工业,80.5697634,0.09,剔除,1.8442622950819665,-5.241935483870974
